index,label,pass,prediction,read_decode,resize,normalize,patch,quantize,buffer_prep,kernel,readback,total_ms
34,0,1,0,13.110418,2.590376,0.557009,0.792123,0.672055,0.333840,0.939976,0.401619,19.549859
35,1,1,1,10.140443,2.600326,0.555385,0.793791,0.667902,0.329513,0.942664,0.373692,16.555495
36,0,1,0,13.623341,2.596609,0.560935,0.789975,0.673889,0.328738,0.939323,0.369360,20.037317
37,1,1,1,13.485816,2.592406,0.556098,0.796621,0.669902,0.329889,0.944400,0.372615,19.901913
38,1,1,1,10.559255,2.690966,0.564455,0.795033,0.665784,0.333434,0.938646,0.369821,17.072794
39,1,1,1,13.126652,2.699095,0.555114,0.800664,0.668843,0.331736,0.926387,0.370585,19.633415
40,0,1,0,13.520493,2.686622,0.564843,0.789988,0.668350,0.329471,0.941280,0.369538,20.022296
41,1,1,1,11.600099,2.591520,0.555127,0.796000,0.786677,0.326948,0.940573,0.369926,18.118898
42,1,1,1,10.558055,2.590695,0.555206,0.792283,0.667366,0.332394,0.925704,0.367563,16.940837
43,0,1,0,13.410523,2.591268,0.556683,0.797686,0.661447,0.330369,0.926493,0.366923,19.790684
44,1,1,1,13.493871,2.588493,0.559348,0.793803,0.664203,0.333434,0.928825,0.369680,19.883132
45,1,1,1,13.401581,2.592037,0.554511,0.794590,0.663021,0.333908,0.942166,0.366117,19.799987
46,1,1,1,9.147034,2.693114,0.563102,0.793551,0.668135,0.328812,0.945028,0.369465,15.663600
47,1,1,1,10.573803,2.594609,0.557305,0.797809,0.765987,0.338135,0.942671,0.373138,17.107667
48,1,1,1,10.426572,2.592948,0.552935,0.791668,0.674936,0.332689,0.927508,0.365994,16.815716
49,1,1,1,13.452406,2.589575,0.557846,0.796197,0.666665,0.332105,0.939188,0.370068,19.855415
50,1,1,1,10.528376,2.695716,0.559951,0.793483,0.669268,0.331458,0.943009,0.363151,17.037643
51,1,1,1,13.360160,2.687120,0.565569,0.794363,0.665409,0.333643,0.939859,0.369194,19.869274
52,1,1,1,11.081157,2.591077,0.680781,0.801305,0.675428,0.334960,0.941729,0.370296,17.630640
53,1,1,1,13.091950,2.593699,0.557680,0.899280,0.674142,0.333477,0.940659,0.368000,19.610449
54,1,1,1,13.425434,2.597330,0.561853,0.898019,0.671810,0.328708,0.927151,0.370147,19.938843
55,1,1,1,13.367391,2.590578,0.564973,0.924855,0.668960,0.333699,0.928277,0.369748,19.900258
56,1,1,1,13.244019,2.588068,0.561096,0.897643,0.664006,0.331200,0.942375,0.363834,19.747144
57,0,1,0,13.178874,2.588936,0.557372,0.908357,0.674504,0.332129,0.939846,0.369120,19.703342
58,1,1,1,11.588947,2.591108,0.557716,0.795698,0.669582,0.335218,0.934111,0.390345,18.017194
59,1,1,1,13.410929,2.592911,0.556363,0.801280,0.666154,0.332769,0.941993,0.390246,19.844720
60,1,1,1,10.441871,2.589545,0.556357,0.799760,0.671760,0.327564,0.941329,0.365852,16.848277
61,0,1,0,13.700283,2.590388,0.561182,0.798468,0.665336,0.330775,0.929176,0.368160,20.096566
62,1,1,1,13.474745,2.592554,0.561446,0.801945,0.666314,0.330726,0.928997,0.369563,19.877410
63,0,1,0,13.736750,2.595108,0.556511,0.800954,0.669403,0.331686,0.941219,0.365526,20.147182
64,1,1,1,13.367588,2.596154,0.560800,0.791834,0.665034,0.333071,0.941883,0.369102,19.776037
65,0,1,0,13.693470,2.590203,0.556745,0.802523,0.664541,0.332972,0.942647,0.360603,20.094166
66,1,1,1,11.432628,2.701207,0.563945,0.799606,0.671477,0.327698,0.926129,0.364572,17.944209
67,0,1,0,13.538326,2.685649,0.563489,0.793194,0.671810,0.331920,0.937858,0.366542,20.043372
68,1,1,1,11.593551,2.678086,0.562935,0.791151,0.667249,0.330277,0.926720,0.368812,18.074782
69,1,1,1,11.026880,2.592609,0.564345,0.794277,0.664806,0.433889,0.933077,0.379575,17.546763
70,1,1,1,13.324092,2.589870,0.556677,0.797551,0.666542,0.434406,0.945557,0.391176,19.861822
71,1,1,1,13.341280,2.590216,0.551243,0.796043,0.668609,0.413988,0.943803,0.402973,19.862209
72,1,1,1,11.217495,2.591563,0.555292,0.796234,0.658770,0.337994,0.940031,0.367477,17.618307
73,1,1,0,13.520136,2.593932,0.553692,0.797864,0.663520,0.331243,0.941969,0.365754,19.922480
74,1,1,1,10.528455,2.726172,0.560788,0.795329,0.668320,0.334110,0.942363,0.368628,17.078425
75,1,1,1,13.280375,2.687920,0.559034,0.797034,0.666013,0.331729,0.926843,0.372867,19.775194
76,0,1,0,13.480708,2.684984,0.564265,0.798702,0.664547,0.332493,0.942677,0.365421,19.991440
77,1,1,1,10.572991,2.590868,0.658307,0.811920,0.672880,0.326031,0.925040,0.367748,17.083434
78,1,1,1,10.440443,2.585127,0.560388,0.796369,0.667108,0.328726,0.939828,0.474031,16.947502
79,1,1,1,10.544744,2.591286,0.551914,0.798579,0.667391,0.333662,0.928911,0.367668,16.937846
80,0,1,0,13.379089,2.589822,0.559015,0.803218,0.666622,0.329176,0.924387,0.361759,19.764806
81,0,1,0,13.734923,2.592733,0.549625,0.800554,0.667175,0.332234,0.928104,0.371655,20.131028
82,1,1,1,11.913748,2.683329,0.565353,0.799600,0.671163,0.331212,0.930603,0.366437,18.416240
83,1,1,1,10.599932,2.590751,0.560929,0.908289,0.675625,0.327791,0.941218,0.366406,17.127016
84,1,1,1,10.562012,2.587409,0.559120,0.795957,0.662757,0.330991,0.942086,0.450043,17.049692
85,1,1,1,13.260788,2.591557,0.562573,0.797489,0.665661,0.335717,0.940708,0.370954,19.675132
86,0,1,1,11.959963,2.594849,0.558369,0.791230,0.677667,0.333354,0.942670,0.365588,18.377083
87,1,1,1,12.823785,2.591194,0.554019,0.800172,0.669310,0.332849,0.940388,0.368080,19.231569
88,1,1,0,13.391366,2.589975,0.557661,0.800683,0.674695,0.332997,0.931064,0.369120,19.798905
89,1,1,1,9.375341,2.592117,0.660160,0.805569,0.673668,0.331367,0.940898,0.367268,15.900560
90,1,1,1,13.198468,2.596425,0.555311,0.918400,0.674147,0.330074,0.940873,0.371865,19.739102
91,1,1,0,13.355914,2.592978,0.561636,0.907268,0.675077,0.332086,0.929957,0.368228,19.877452
92,1,1,1,13.295975,2.589187,0.564936,0.907384,0.678080,0.334148,0.942880,0.369766,19.837231
93,1,1,1,13.334332,2.593840,0.557237,0.925225,0.671951,0.329070,0.927139,0.374516,19.865847
94,1,1,1,11.020418,2.592320,0.556800,0.801421,0.672043,0.333397,0.984419,0.393218,17.509207
95,1,1,1,11.329513,2.595329,0.559686,0.798080,0.667169,0.331766,0.928117,0.364942,17.726037
96,1,1,1,13.619354,2.594708,0.560658,0.795175,0.670013,0.334942,0.929341,0.371760,20.030917
97,1,1,1,10.482708,2.693372,0.566855,0.793889,0.665816,0.332424,0.930560,0.371101,16.990683
98,1,1,1,13.280948,2.687951,0.561778,0.797926,0.667433,0.328720,0.941231,0.365378,19.787797
99,1,1,1,13.366044,2.686757,0.557550,0.793699,0.661699,0.335027,0.941569,0.368911,19.865077
100,1,1,1,11.092129,2.595742,0.561618,0.949606,0.687840,0.332696,0.940800,0.364665,17.680511
101,1,1,1,13.401822,2.592092,0.561071,0.917501,0.675133,0.334455,0.939926,0.370567,19.948542
102,1,1,1,10.455735,2.594080,0.562012,0.791932,0.663551,0.333175,0.940807,0.369889,16.864702
103,1,1,1,11.331065,2.593071,0.553704,0.800431,0.662295,0.333231,0.928141,0.369446,17.724049
104,1,1,0,13.586634,2.597735,0.559631,0.798190,0.668099,0.333661,0.927637,0.366449,19.991699
105,1,1,1,13.262892,2.597114,0.555496,0.794738,0.669385,0.336523,0.931477,0.366197,19.665748
106,1,1,0,13.662061,2.593415,0.556050,0.792837,0.669311,0.332283,0.942541,0.364480,20.069261
107,1,1,0,13.592258,2.598929,0.555723,0.795846,0.666972,0.330030,0.927822,0.364929,19.984831
108,1,1,1,11.566991,2.688652,0.561132,0.799403,0.670431,0.333476,0.941723,0.362406,18.081317
109,1,1,1,11.516560,2.593846,0.567834,0.795784,0.663630,0.333095,0.936172,0.370591,18.030671
110,0,1,0,13.610480,2.699705,0.560111,0.794868,0.667908,0.330628,0.942960,0.370720,20.131508
111,1,1,1,10.608812,2.595373,0.552548,0.804535,0.666271,0.333200,0.931033,0.388560,17.032467
112,1,1,1,12.621870,2.594019,0.560418,0.796720,0.671969,0.336873,0.939483,0.494714,19.170653
113,1,1,1,11.294172,2.594991,0.559840,0.799218,0.664123,0.332745,0.942524,0.366505,17.706806
114,1,1,1,10.440110,2.688751,0.556535,0.794018,0.672130,0.330579,0.940307,0.365612,16.944603
115,1,1,1,10.573053,2.592584,0.564640,0.800240,0.788498,0.328844,0.928535,0.368049,17.102887
116,1,1,1,10.521667,2.591539,0.555421,0.795692,0.666369,0.329674,0.940628,0.368147,16.922923
117,0,1,0,13.855422,2.591827,0.556092,0.798695,0.659416,0.327108,0.938517,0.368954,20.248019
118,1,1,1,11.321058,2.592689,0.559465,0.789471,0.673237,0.337034,0.925520,0.368867,17.720468
119,1,1,1,11.939040,2.711403,0.558757,0.791661,0.669230,0.336443,0.926295,0.366696,18.455619
120,1,1,1,12.906572,2.692910,0.564283,0.797551,0.666111,0.332750,0.929379,0.366917,19.411557
121,1,1,1,10.565950,2.594640,0.554424,0.892006,0.689907,0.332621,0.929329,0.368708,17.083895
122,1,1,1,11.177741,2.591636,0.561249,0.801169,0.668750,0.330191,0.940006,0.482191,17.707495
123,1,1,1,13.286616,2.593089,0.555674,0.796136,0.667859,0.330504,0.943378,0.457366,19.786566
124,0,1,0,13.293588,2.592431,0.557403,0.798258,0.666154,0.330542,0.927618,0.368837,19.690985
125,1,1,1,10.614664,2.595976,0.554911,0.799760,0.672302,0.333945,0.941594,0.364333,17.029390
126,1,1,1,10.545674,2.682684,0.565452,0.794849,0.669231,0.328573,0.942880,0.369083,17.051957
127,1,1,1,13.391151,2.678344,0.564062,0.795582,0.666418,0.333446,0.941569,0.364382,19.886456
128,1,1,1,9.159132,2.592616,0.559225,0.791507,0.670542,0.334745,0.929127,0.367138,15.555803
129,0,1,1,12.491366,2.595194,0.560640,0.795741,0.664129,0.333465,0.941083,0.368240,18.901071
130,0,1,0,13.678006,2.590850,0.560296,0.791169,0.671033,0.334646,0.942197,0.372326,20.095114
131,1,1,1,11.689021,2.594757,0.561261,0.793329,0.664905,0.330585,0.925594,0.367120,18.079267
132,1,1,1,13.506203,2.592148,0.558179,0.796566,0.668911,0.335865,0.943895,0.371021,19.925790
133,1,1,1,13.571151,2.595083,0.560929,0.797594,0.665385,0.329760,0.927163,0.370000,19.967933
134,0,1,0,13.680578,2.593040,0.560892,0.795335,0.663421,0.330825,0.940917,0.370510,20.089391
135,1,1,1,13.364332,2.595286,0.557643,0.791224,0.666142,0.334147,0.943113,0.369218,19.775071
136,1,1,1,13.305932,2.595206,0.561889,0.799846,0.666615,0.332665,0.928480,0.367650,19.711570
137,1,1,1,10.498677,2.591360,0.670332,0.799293,0.667840,0.332763,0.930215,0.367213,17.013588
138,0,1,0,13.357508,2.593255,0.775723,0.796929,0.673501,0.330462,0.942468,0.367120,19.995003
139,1,1,1,11.284234,2.591901,0.558566,0.794474,0.664099,0.426265,0.928338,0.374307,17.776917
140,0,1,0,13.568080,2.592973,0.560191,0.792357,0.665754,0.338492,0.930893,0.374357,20.063760
141,1,1,1,13.167747,2.590886,0.559452,0.796216,0.662056,0.433495,0.932609,0.383964,19.680425
142,1,1,1,10.546504,2.594775,0.557606,0.792388,0.669366,0.329545,0.931231,0.368849,16.943926
143,1,1,1,11.500899,2.620233,0.561736,0.802418,0.661760,0.333747,0.924529,0.368972,17.933939
144,1,1,1,8.714510,2.592966,0.562351,0.794443,0.670031,0.351938,0.929945,0.373138,15.237194
145,1,1,1,13.195539,2.592898,0.557132,0.800277,0.666050,0.430904,0.943865,0.384504,19.728326
146,1,1,1,13.378676,2.590104,0.559920,0.803095,0.660529,0.435372,0.932677,0.388658,19.905871
147,1,1,1,13.318738,2.588824,0.559034,0.795563,0.667175,0.410437,0.952492,0.396356,19.846536
148,1,1,1,10.490812,2.591182,0.558301,0.794209,0.674425,0.333237,0.930019,0.364836,16.891452
149,1,1,1,10.554726,2.696474,0.564154,0.794726,0.663028,0.332843,0.928806,0.366652,17.053422
150,1,1,1,13.277120,2.685649,0.557206,0.802006,0.671385,0.327975,0.940510,0.365656,19.783655
151,1,1,1,13.387255,2.706437,0.562350,0.797323,0.665366,0.328375,0.927157,0.366080,19.890356
152,1,1,1,11.999298,2.680400,0.562837,0.801581,0.669920,0.331809,0.926573,0.370000,18.498947
153,1,1,1,10.578074,2.591311,0.551267,0.797440,0.661889,0.335261,0.942043,0.385606,17.000037
154,1,1,1,11.411926,2.597489,0.558862,0.798837,0.665766,0.331194,0.941287,0.370948,17.829822
155,1,1,1,10.536886,2.694646,0.562579,0.793846,0.662665,0.333760,0.928769,0.367865,17.037409
156,1,1,1,13.521686,2.704135,0.564836,0.796080,0.666166,0.327360,0.941686,0.363692,20.041194
157,1,1,1,13.230493,2.683058,0.565735,0.803040,0.666173,0.331569,0.928732,0.368382,19.731661
158,0,1,0,13.542683,2.686160,0.562646,0.792295,0.666302,0.330776,0.926363,0.364874,20.028203
159,1,1,1,11.015692,2.593779,0.660770,0.802947,0.660535,0.332234,0.941853,0.369643,17.533280
160,1,1,1,11.641945,2.594185,0.563378,0.800615,0.666474,0.434554,0.940228,0.378874,18.171803
161,1,1,0,12.601594,2.593779,0.557852,0.793015,0.667250,0.335717,0.939373,0.400333,19.042873
162,1,1,1,10.439422,2.592110,0.561637,0.793311,0.665200,0.332375,0.943077,0.371354,16.853902
163,1,1,1,10.510677,2.690504,0.560456,0.798166,0.662492,0.334092,0.941723,0.366880,17.017465
164,0,1,0,13.606468,2.729452,0.564695,0.789772,0.668339,0.330787,0.932450,0.535822,20.324929
165,0,1,0,14.077052,2.681699,0.551329,0.794911,0.662529,0.327587,0.928062,0.360930,20.538116
166,1,1,1,10.535717,2.591951,0.557754,0.924936,0.678006,0.330621,0.928068,0.366283,17.067428
167,0,1,0,14.203914,2.596289,0.697729,0.801476,0.666547,0.332252,0.925440,0.368068,20.747440
168,1,1,1,19.519440,2.594209,0.559846,0.794948,0.670923,0.331311,0.929588,0.366898,25.919760
169,0,1,0,20.352646,2.602037,0.565040,0.795588,0.664837,0.330253,0.929576,0.371927,26.765003
170,0,1,1,19.961797,2.593827,0.561618,0.942185,0.674437,0.328443,0.928019,0.366067,26.510400
171,1,1,1,17.876850,2.595434,0.554215,0.796573,0.667754,0.329385,0.940037,0.366880,24.280350
172,1,1,1,16.346757,2.593372,0.561470,0.791280,0.663009,0.332160,0.925914,0.513711,22.883347
173,1,1,1,16.244935,2.594117,0.555883,0.935735,0.678153,0.331649,0.929292,0.364585,22.789576
174,1,1,1,16.954991,2.598714,0.562141,0.801015,0.672899,0.331286,0.941895,0.367668,23.382000
175,1,1,1,16.154966,2.591889,0.556111,0.794510,0.664388,0.333890,0.942000,0.366006,22.555637
176,0,1,0,20.696935,2.611230,0.563286,0.794566,0.670923,0.331427,0.941710,0.365656,27.136215
177,1,1,1,16.364067,2.599397,0.564886,0.800031,0.667630,0.329784,0.932972,0.369926,22.783126
178,1,1,1,17.642073,2.592289,0.726604,0.804634,0.678997,0.333502,0.938135,0.364185,24.238898
179,1,1,1,20.226585,2.592554,0.556609,0.794050,0.669354,0.330061,0.926880,0.525422,26.770412
180,1,1,1,18.989865,2.716535,0.568849,0.794179,0.669421,0.329495,0.930640,0.365053,25.521292
181,1,1,1,19.305267,2.591729,0.556972,0.800105,0.796148,0.336702,0.929477,0.370400,25.845218
182,1,1,1,16.130326,2.717791,0.562221,0.793255,0.671256,0.335132,0.942375,0.366726,22.681477
183,1,1,1,16.416800,2.594283,0.553637,0.797224,0.671729,0.332708,0.942037,0.369391,22.830443
184,1,1,1,16.099489,2.595550,0.563446,0.795286,0.671409,0.332504,0.940849,0.503188,22.657963
185,1,1,1,16.983133,2.716147,0.562978,0.800831,0.665508,0.333994,0.940954,0.371027,23.528542
186,1,1,1,20.131225,2.590769,0.561360,0.797311,0.668942,0.332080,0.939489,0.398886,26.577305
187,0,1,1,20.019113,2.596887,0.550172,0.799779,0.664338,0.338147,0.940123,0.369440,26.427674
188,1,1,1,16.093717,2.595280,0.555649,0.792880,0.670387,0.335353,0.940357,0.368677,22.505477
189,1,1,1,20.238893,2.724813,0.557200,0.796098,0.668222,0.330191,0.926314,0.366720,26.764030
190,0,1,0,20.677895,2.596154,0.708289,0.793747,0.669717,0.332018,0.926997,0.370954,27.230375
191,1,1,1,17.383963,2.594893,0.556006,0.795194,0.669741,0.333939,0.941452,0.366419,23.796616
192,1,1,1,19.059470,2.596911,0.558456,0.946369,0.677476,0.331138,0.941237,0.365637,25.635853
193,1,1,1,17.382221,2.596203,0.556554,0.790326,0.661089,0.334474,0.928117,0.362695,23.762148
194,1,1,1,17.144080,2.593532,0.556714,0.800037,0.663668,0.333889,0.927624,0.409384,23.582363
195,1,1,1,16.293680,2.596289,0.685428,0.792154,0.666616,0.332911,0.937458,0.366794,22.824345
196,0,1,0,20.775009,2.593360,0.556326,0.795852,0.668979,0.331834,0.931040,0.400443,27.208972
197,1,1,1,16.358080,2.594664,0.690535,0.791428,0.668357,0.332548,0.942536,0.369538,22.901557
198,1,1,1,16.510357,2.593951,0.565612,0.802105,0.669440,0.327323,0.926548,0.362253,22.911827
199,1,1,1,20.542714,2.713342,0.564172,0.796283,0.669643,0.326591,0.940486,0.365440,27.073760
200,0,1,0,20.883778,2.594246,0.558043,0.798184,0.669594,0.464043,0.949667,0.412449,27.490184
201,1,1,1,17.091508,2.722480,0.558461,0.794917,0.661963,0.329113,0.938800,0.368917,23.620000
202,1,1,1,20.068911,2.591015,0.558123,0.797231,0.783360,0.337569,0.940129,0.371403,26.605323
203,1,1,1,20.134739,2.593674,0.555625,0.795520,0.669292,0.331895,0.939495,0.371409,26.543507
204,1,1,1,16.146966,2.593404,0.557095,0.794757,0.663951,0.331403,0.932763,0.400400,22.574985
205,1,1,1,17.982381,2.719495,0.555046,0.799385,0.663902,0.330843,0.943877,0.548455,24.706566
206,1,1,1,27.498849,2.722615,0.639815,0.978874,0.948505,0.456265,0.962966,0.508037,34.936726
207,1,1,1,17.893847,2.782665,0.574425,0.815336,0.688800,0.336967,0.933310,0.383790,24.574314
208,1,1,1,31.931163,2.987939,0.610105,0.932030,0.894369,0.384474,0.950370,0.534308,39.432073
209,0,1,0,34.824493,2.643661,0.576264,0.810461,0.681532,0.340597,0.928276,0.397656,41.431550
210,1,1,1,20.511163,2.645022,1.051686,1.048431,0.905784,0.380031,0.954757,0.513428,28.212788
211,1,1,1,29.773169,2.791736,0.642203,1.161273,0.918659,0.405957,0.985680,0.574327,37.464905
212,1,1,1,19.377052,2.843502,0.650868,0.882658,0.746486,0.353083,0.956628,0.484887,26.477003
213,0,1,0,20.551969,2.778831,0.564985,0.797926,0.669403,0.326019,0.941828,0.364486,27.150947
214,1,1,1,17.806031,2.592314,0.559341,0.793470,0.671175,0.334210,1.014880,0.405766,24.334117
215,0,1,0,20.209871,2.595797,0.556757,0.791114,0.666357,0.336191,0.941933,0.369564,26.620677
216,1,1,1,20.190381,2.692480,0.562178,0.796972,0.674271,0.333569,0.929625,0.365317,26.697710
217,1,1,1,16.045607,2.624904,0.558868,0.793760,0.660646,0.335939,0.930738,0.368110,22.483834
218,0,1,0,17.299316,2.590812,0.559994,0.802055,0.668812,0.333803,0.940899,0.488086,23.840265
219,1,1,1,20.189139,2.597716,0.550954,0.794449,0.668640,0.335028,0.940990,0.371926,26.601194
220,1,1,1,16.521028,2.590751,0.559354,0.798314,0.667114,0.338320,0.926443,0.514708,23.071255
221,1,1,1,18.471618,2.795631,0.626566,0.896492,0.761692,0.407341,0.943237,0.380037,25.444018
222,1,1,1,46.860813,2.733527,0.558258,0.790511,0.668185,0.325293,0.939994,0.368621,53.397034
223,1,1,1,13.346825,2.593452,0.555692,0.791274,0.671576,0.336474,0.937686,0.365385,19.751821
224,0,1,0,20.012997,2.719096,0.569151,0.799914,0.669939,0.334745,0.940499,0.370216,26.571994
225,1,1,1,17.784412,2.593926,0.552831,0.792209,0.669459,0.334615,0.942227,0.370326,24.191655
226,0,1,0,20.853255,2.588886,0.557600,0.802492,0.673187,0.331317,0.935231,0.369717,27.263871
227,1,1,1,19.787083,2.596554,0.681126,0.804745,0.665833,0.335415,0.940313,0.366622,26.329545
228,1,1,1,16.148807,2.711028,0.564855,0.799902,0.669969,0.330818,0.927422,0.369323,22.680566
229,1,1,1,17.185077,2.593292,0.557704,0.794751,0.666985,0.335821,0.943858,0.366812,23.695797
230,1,1,1,19.943053,2.607920,0.561704,0.798868,0.669273,0.328301,0.938640,0.369939,26.375163
231,1,1,1,16.239661,2.598530,0.555373,0.796124,0.664400,0.334904,0.933514,0.372659,22.648917
232,1,1,1,16.276849,2.592308,0.563938,0.801828,0.811360,0.336018,0.927120,0.372246,22.839064
233,1,1,1,16.247907,2.711902,0.560314,0.795619,0.668486,0.330744,0.928117,0.370074,22.767003
234,1,1,0,19.932203,2.591114,0.561114,0.800320,0.670610,0.462357,0.944806,0.389871,26.508585
235,1,1,1,19.937736,2.593219,0.567717,0.800770,0.668751,0.332062,0.941846,0.367133,26.361729
236,1,1,1,20.710566,2.721668,0.563329,0.793711,0.662702,0.329409,0.942609,0.367637,27.251261
237,1,1,1,19.285871,2.593723,0.557483,0.793323,0.662665,0.330609,0.931452,0.406117,25.716775
238,1,1,1,16.366357,2.722037,0.570216,0.800203,0.668597,0.335114,0.941717,0.370338,22.925883
239,1,1,1,20.011754,2.593674,0.562966,0.800683,0.667458,0.333126,0.939680,0.402030,26.466640
240,1,1,1,16.986954,2.709803,0.557957,0.792862,0.663483,0.330394,0.941656,0.368167,23.503919
241,1,1,1,16.439594,2.595938,0.565212,0.804862,0.663415,0.333077,0.943527,0.368898,22.869723
242,1,1,1,20.046745,2.591981,0.706055,0.794086,0.659169,0.331274,0.931926,0.365514,26.578560
243,1,1,1,16.416547,2.599810,0.561163,0.797582,0.657243,0.332314,0.928622,0.367114,22.813809
244,1,1,1,17.591686,2.593181,0.560105,0.802271,0.670800,0.332597,0.933280,0.399483,24.034074
245,1,1,1,20.174714,2.595649,0.558966,0.798037,0.670228,0.330770,0.930763,0.364086,26.575003
246,1,1,1,16.054049,2.600530,0.554221,0.793693,0.672849,0.331009,0.939427,0.365933,22.464289
247,0,1,0,20.306430,2.596806,0.570738,0.796086,0.663785,0.335674,0.940535,0.368000,26.732990
248,1,1,1,13.992382,2.596609,0.552788,0.794037,0.669815,0.329403,0.938818,0.369028,20.395446
249,1,1,1,16.233957,2.593145,0.563748,0.796646,0.667643,0.333822,0.941514,0.371483,22.654683
250,1,1,1,18.207452,2.706111,0.560659,0.794147,0.666997,0.326443,0.940567,0.364535,24.718031
251,1,1,1,16.233089,2.594129,0.562000,0.798800,0.669120,0.333397,0.928880,0.369206,22.641938
252,1,1,1,16.682511,2.838726,0.548400,0.787895,0.662160,0.321644,0.936529,0.384997,23.324265
253,1,1,1,24.172880,2.596283,0.564843,0.801760,0.667520,0.330769,0.961508,0.393502,30.722087
254,1,1,1,18.295698,2.693484,0.566147,0.792738,0.666554,0.329373,0.939698,0.365236,24.798843
255,1,1,1,17.580369,2.589619,0.559187,0.793865,0.663403,0.332973,0.940129,0.490264,24.101293
256,1,1,1,18.675587,2.701342,0.563963,0.794142,0.667883,0.329003,0.941059,0.369846,25.198037
257,1,1,1,19.979643,2.591427,0.562942,0.801600,0.809674,0.333040,0.929624,0.369335,26.535287
258,1,1,1,16.212173,2.703268,0.560708,0.789594,0.663015,0.327840,0.930344,0.368393,22.709545
259,0,1,0,21.011674,2.592683,0.558394,0.938597,0.684862,0.331311,0.941871,0.369625,27.585310
260,0,1,0,20.497065,2.594498,0.561403,0.792899,0.664806,0.330449,0.927587,0.365299,26.885126
261,1,1,1,20.142142,2.700221,0.561656,0.790536,0.663483,0.334086,0.940948,0.364530,26.652253
