label,ref_logit0,ref_logit1,hw_logit0,hw_logit1,ref_pred,hw_pred,correct_ref,correct_hw,match_ref_hw,abs_error
1,-2.637101173400879,2.0730574131011963,-2.69921875,2.0859375,1,1,1,1,1,0.062117576599121094
1,-2.7443320751190186,2.452960252761841,-2.95703125,2.5341796875,1,1,1,1,1,0.21269917488098145
1,-1.9979753494262695,1.8332282304763794,-1.8125,1.701171875,1,1,1,1,1,0.18547534942626953
1,0.23294904828071594,0.9883368015289307,0.318359375,0.9091796875,1,1,1,1,1,0.08541032671928406
1,-0.3945022523403168,1.085184097290039,-0.375,1.0888671875,1,1,1,1,1,0.019502252340316772
1,0.8308085203170776,0.6992665529251099,0.71484375,0.765625,0,1,0,1,0,0.11596477031707764
1,-4.007227420806885,2.466252326965332,-4.0185546875,2.4716796875,1,1,1,1,1,0.011327266693115234
1,-3.170931816101074,1.9492770433425903,-3.0634765625,1.845703125,1,1,1,1,1,0.10745525360107422
0,0.4964379370212555,0.2106829136610031,0.6181640625,0.11328125,0,0,1,1,1,0.1217261254787445
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
1,-3.102652072906494,2.4300363063812256,-3.080078125,2.3876953125,1,1,1,1,1,0.042340993881225586
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
0,1.7941728830337524,0.10622349381446838,1.787109375,0.064453125,0,0,1,1,1,0.041770368814468384
0,3.0759189128875732,-0.902194082736969,3.1142578125,-0.921875,0,0,1,1,1,0.03833889961242676
1,0.3443851172924042,0.9856526851654053,0.2763671875,1.00390625,1,1,1,1,1,0.06801792979240417
1,-2.981067180633545,2.541642904281616,-2.96875,2.4892578125,1,1,1,1,1,0.05238509178161621
1,-3.635465145111084,2.344501495361328,-3.7099609375,2.384765625,1,1,1,1,1,0.07449579238891602
1,-2.2268013954162598,1.6064742803573608,-2.26953125,1.57421875,1,1,1,1,1,0.042729854583740234
0,-0.629594624042511,1.4270890951156616,-0.560546875,1.3603515625,1,1,0,0,1,0.06904774904251099
1,-0.146542489528656,1.110361933708191,-0.1455078125,1.0869140625,1,1,1,1,1,0.023447871208190918
1,0.6301007270812988,0.6349397897720337,0.73828125,0.529296875,1,0,1,0,0,0.10818052291870117
1,-3.004415988922119,1.8802472352981567,-3.134765625,1.9619140625,1,1,1,1,1,0.13034963607788086
1,-0.15351366996765137,1.072067379951477,-0.095703125,1.013671875,1,1,1,1,1,0.05839550495147705
1,1.1724847555160522,0.2139521688222885,1.3095703125,0.146484375,0,0,0,0,1,0.13708555698394775
1,-2.175570011138916,1.5761371850967407,-2.1826171875,1.5263671875,1,1,1,1,1,0.04976999759674072
1,-1.9272689819335938,1.425388216972351,-1.7763671875,1.30078125,1,1,1,1,1,0.15090179443359375
1,-2.7443320751190186,2.452960252761841,-2.95703125,2.5341796875,1,1,1,1,1,0.21269917488098145
1,-1.0789415836334229,0.5788955688476562,-1.4169921875,0.837890625,1,1,1,1,1,0.33805060386657715
1,-0.21826520562171936,0.9530678987503052,-0.0361328125,0.837890625,1,1,1,1,1,0.18213239312171936
1,-2.85697078704834,2.5576813220977783,-2.8544921875,2.509765625,1,1,1,1,1,0.04791569709777832
1,-1.9272689819335938,1.425388216972351,-1.7763671875,1.30078125,1,1,1,1,1,0.15090179443359375
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
1,-2.7443320751190186,2.452960252761841,-2.95703125,2.5341796875,1,1,1,1,1,0.21269917488098145
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
1,-3.0467562675476074,2.5945746898651123,-3.03515625,2.552734375,1,1,1,1,1,0.041840314865112305
1,-3.4510741233825684,2.3940935134887695,-3.421875,2.349609375,1,1,1,1,1,0.04448413848876953
1,1.7869940996170044,-0.11295326054096222,1.859375,-0.140625,0,0,0,0,1,0.0723809003829956
1,-1.284936785697937,1.5958694219589233,-1.2177734375,1.5400390625,1,1,1,1,1,0.06716334819793701
1,2.292436361312866,0.04216639697551727,2.193359375,0.1201171875,0,0,0,0,1,0.09907698631286621
1,0.3673146069049835,0.1354753077030182,0.453125,0.05859375,0,0,0,0,1,0.08581039309501648
1,-2.8099987506866455,2.3548405170440674,-2.7978515625,2.3037109375,1,1,1,1,1,0.05112957954406738
1,-2.34649920463562,2.253732442855835,-2.302734375,2.177734375,1,1,1,1,1,0.07599806785583496
0,1.5810965299606323,0.019062548875808716,1.6953125,-0.060546875,0,0,1,1,1,0.11421597003936768
1,-2.5731396675109863,2.1245810985565186,-2.6015625,2.1201171875,1,1,1,1,1,0.028422832489013672
1,0.0032642483711242676,0.9641860723495483,0.02734375,0.9384765625,1,1,1,1,1,0.02570950984954834
1,-2.700967788696289,2.0259666442871094,-2.7734375,2.009765625,1,1,1,1,1,0.07246971130371094
1,-2.7600131034851074,2.4819915294647217,-2.765625,2.4453125,1,1,1,1,1,0.03667902946472168
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
1,-3.0003979206085205,2.5589678287506104,-2.9853515625,2.51171875,1,1,1,1,1,0.04724907875061035
0,2.6504249572753906,-0.4519078731536865,2.658203125,-0.40625,0,0,1,1,1,0.04565787315368652
1,-3.171989917755127,2.6233386993408203,-3.197265625,2.6142578125,1,1,1,1,1,0.025275707244873047
1,-1.6661478281021118,1.2547036409378052,-1.7587890625,1.3427734375,1,1,1,1,1,0.09264123439788818
1,-0.5071532130241394,1.2294104099273682,-0.443359375,1.1640625,1,1,1,1,1,0.06534790992736816
1,-2.5731396675109863,2.1245810985565186,-2.6015625,2.1201171875,1,1,1,1,1,0.028422832489013672
1,-0.7667326927185059,1.1405335664749146,-0.78125,1.169921875,1,1,1,1,1,0.02938830852508545
1,-0.709270715713501,1.4921804666519165,-0.6201171875,1.40234375,1,1,1,1,1,0.0898367166519165
0,2.1214535236358643,-0.10707995295524597,2.0966796875,-0.1201171875,0,0,1,1,1,0.024773836135864258
1,-2.5731396675109863,2.1245810985565186,-2.6015625,2.1201171875,1,1,1,1,1,0.028422832489013672
1,-2.5660183429718018,2.2963309288024902,-2.5908203125,2.271484375,1,1,1,1,1,0.024846553802490234
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
1,-2.94991397857666,1.2562940120697021,-3.2294921875,1.46484375,1,1,1,1,1,0.27957820892333984
0,-2.257153034210205,2.276906728744507,-2.220703125,2.2353515625,1,1,0,0,1,0.041555166244506836
0,3.7055442333221436,-0.8271631598472595,3.6083984375,-0.74609375,0,0,1,1,1,0.09714579582214355
1,-2.2425081729888916,1.966936707496643,-2.2109375,1.91796875,1,1,1,1,1,0.048967957496643066
1,-0.9694346189498901,0.7245964407920837,-0.8828125,0.642578125,1,1,1,1,1,0.08662211894989014
1,-0.7768579721450806,1.431738018989563,-0.595703125,1.3466796875,1,1,1,1,1,0.18115484714508057
0,1.8728128671646118,-0.1006748229265213,2.01953125,-0.1943359375,0,0,1,1,1,0.14671838283538818
1,-2.0731265544891357,1.2678431272506714,-2.02734375,1.234375,1,1,1,1,1,0.04578280448913574
1,0.14919453859329224,1.04887855052948,0.1806640625,1.0185546875,1,1,1,1,1,0.031469523906707764
1,-2.857896089553833,2.600438356399536,-2.8134765625,2.5283203125,1,1,1,1,1,0.07211804389953613
0,1.3761712312698364,0.36510372161865234,1.337890625,0.38671875,0,0,1,1,1,0.038280606269836426
1,-2.6675121784210205,2.3193681240081787,-2.681640625,2.27734375,1,1,1,1,1,0.04202437400817871
0,2.7830846309661865,-0.44503772258758545,2.771484375,-0.4638671875,0,0,1,1,1,0.01882946491241455
1,-0.3125792145729065,1.175120234489441,-0.267578125,1.1201171875,1,1,1,1,1,0.05500304698944092
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
1,-2.8520116806030273,2.362138271331787,-2.783203125,2.2744140625,1,1,1,1,1,0.08772420883178711
1,-1.8623058795928955,0.7105032801628113,-2.2802734375,0.984375,1,1,1,1,1,0.4179675579071045
1,-2.47440767288208,1.3459285497665405,-2.4033203125,1.3076171875,1,1,1,1,1,0.07108736038208008
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
1,-0.2631309926509857,1.16846764087677,-0.193359375,1.1259765625,1,1,1,1,1,0.06977161765098572
1,-3.2119452953338623,2.6627254486083984,-3.1943359375,2.615234375,1,1,1,1,1,0.04749107360839844
1,-3.6226468086242676,2.3602640628814697,-3.703125,2.404296875,1,1,1,1,1,0.08047819137573242
1,-0.6479765176773071,1.1880820989608765,-0.525390625,1.0888671875,1,1,1,1,1,0.12258589267730713
1,-2.651008129119873,1.8075381517410278,-2.3974609375,1.62109375,1,1,1,1,1,0.25354719161987305
1,0.23021772503852844,1.1972721815109253,0.201171875,1.2001953125,1,1,1,1,1,0.029045850038528442
1,-4.007341384887695,2.472885847091675,-4.0341796875,2.490234375,1,1,1,1,1,0.026838302612304688
1,-3.2517428398132324,2.51644229888916,-3.21484375,2.4580078125,1,1,1,1,1,0.058434486389160156
1,-2.5660183429718018,2.2963309288024902,-2.5908203125,2.271484375,1,1,1,1,1,0.024846553802490234
1,-0.21826520562171936,0.9530678987503052,-0.0361328125,0.837890625,1,1,1,1,1,0.18213239312171936
1,-1.3902313709259033,1.3816683292388916,-1.2548828125,1.2900390625,1,1,1,1,1,0.13534855842590332
0,3.7408127784729004,-1.0047212839126587,3.673828125,-0.9267578125,0,0,1,1,1,0.07796347141265869
1,-3.1194119453430176,2.277193069458008,-3.1630859375,2.3076171875,1,1,1,1,1,0.04367399215698242
1,-3.1016693115234375,2.5066452026367188,-3.052734375,2.4560546875,1,1,1,1,1,0.05059051513671875
1,0.33163633942604065,0.6712087392807007,0.4677734375,0.61328125,1,1,1,1,1,0.13613709807395935
1,-2.8328514099121094,2.6335208415985107,-2.841796875,2.591796875,1,1,1,1,1,0.04172396659851074
1,-2.8440089225769043,2.618591547012329,-2.8544921875,2.572265625,1,1,1,1,1,0.0463259220123291
0,1.9036659002304077,0.021741561591625214,2.0029296875,-0.072265625,0,0,1,1,1,0.09926378726959229
0,2.340102195739746,-0.13911853730678558,2.3095703125,-0.1259765625,0,0,1,1,1,0.030531883239746094
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
0,2.431849718093872,-1.1562234163284302,2.6826171875,-1.2431640625,0,0,1,1,1,0.25076746940612793
1,-2.5729126930236816,1.6854568719863892,-2.419921875,1.552734375,1,1,1,1,1,0.15299081802368164
0,1.812371850013733,0.15705853700637817,1.86328125,0.103515625,0,0,1,1,1,0.053542912006378174
0,-0.7148017883300781,1.2892506122589111,-0.5556640625,1.1953125,1,1,0,0,1,0.15913772583007812
1,-1.9603387117385864,1.2892745733261108,-2.232421875,1.517578125,1,1,1,1,1,0.2720831632614136
1,-2.3508355617523193,2.1052939891815186,-2.42578125,2.1298828125,1,1,1,1,1,0.07494568824768066
1,-3.3315343856811523,2.7631232738494873,-3.31640625,2.7119140625,1,1,1,1,1,0.051209211349487305
1,-1.8870714902877808,1.853745937347412,-1.8896484375,1.8203125,1,1,1,1,1,0.03343343734741211
1,-3.0836222171783447,2.4234089851379395,-3.0595703125,2.37109375,1,1,1,1,1,0.05231523513793945
0,2.476628303527832,-0.4395204782485962,2.552734375,-0.505859375,0,0,1,1,1,0.07610607147216797
1,-2.544412612915039,2.2265541553497314,-2.6015625,2.2314453125,1,1,1,1,1,0.05714988708496094
1,-0.96849524974823,0.501033365726471,-1.390625,0.8310546875,1,1,1,1,1,0.42212975025177
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
1,-1.2446824312210083,1.168765902519226,-1.388671875,1.2333984375,1,1,1,1,1,0.1439894437789917
1,-0.05808869004249573,0.996762752532959,-0.0546875,0.974609375,1,1,1,1,1,0.022153377532958984
1,-2.9596500396728516,2.479217290878296,-2.955078125,2.4375,1,1,1,1,1,0.0417172908782959
1,-2.5660183429718018,2.2963309288024902,-2.5908203125,2.271484375,1,1,1,1,1,0.024846553802490234
1,-3.1791348457336426,2.6516425609588623,-3.1748046875,2.6142578125,1,1,1,1,1,0.037384748458862305
1,-1.6625980138778687,1.8859667778015137,-1.861328125,1.9736328125,1,1,1,1,1,0.19873011112213135
1,-1.8759478330612183,1.7982370853424072,-1.7373046875,1.67578125,1,1,1,1,1,0.13864314556121826
0,-0.3562876582145691,1.2806626558303833,-0.3427734375,1.2470703125,1,1,0,0,1,0.0335923433303833
1,-3.1134088039398193,2.696704626083374,-3.1259765625,2.666015625,1,1,1,1,1,0.030689001083374023
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
0,2.716121196746826,-0.539059579372406,2.7314453125,-0.5400390625,0,0,1,1,1,0.015324115753173828
1,-2.6346218585968018,2.242029905319214,-2.5859375,2.2001953125,1,1,1,1,1,0.04868435859680176
1,0.17026200890541077,0.8774604201316833,0.146484375,0.8779296875,1,1,1,1,1,0.023777633905410767
1,-1.996561050415039,2.0961873531341553,-1.9833984375,2.0634765625,1,1,1,1,1,0.03271079063415527
1,-0.5497334003448486,1.2427259683609009,-0.5458984375,1.2509765625,1,1,1,1,1,0.008250594139099121
1,-2.7719218730926514,2.317237138748169,-2.7607421875,2.2763671875,1,1,1,1,1,0.040869951248168945
0,1.662257432937622,-0.058850035071372986,1.73828125,-0.111328125,0,0,1,1,1,0.07602381706237793
1,-3.9260103702545166,2.5130603313446045,-3.943359375,2.5146484375,1,1,1,1,1,0.0173490047454834
1,-2.5660183429718018,2.2963309288024902,-2.5908203125,2.271484375,1,1,1,1,1,0.024846553802490234
1,-1.0915361642837524,1.2369871139526367,-0.9765625,1.1435546875,1,1,1,1,1,0.11497366428375244
0,3.073380947113037,-0.4361259937286377,2.9560546875,-0.2978515625,0,0,1,1,1,0.1382744312286377
1,-2.7443320751190186,2.452960252761841,-2.95703125,2.5341796875,1,1,1,1,1,0.21269917488098145
1,-0.9772210121154785,0.7238226532936096,-0.888671875,0.6416015625,1,1,1,1,1,0.08854913711547852
1,-3.227699041366577,1.8445407152175903,-2.9853515625,1.701171875,1,1,1,1,1,0.24234747886657715
1,-2.852843761444092,2.600783109664917,-2.8466796875,2.5546875,1,1,1,1,1,0.04609560966491699
1,-1.7341543436050415,1.5024431943893433,-1.712890625,1.4423828125,1,1,1,1,1,0.06006038188934326
1,-2.2670207023620605,2.1782846450805664,-2.228515625,2.119140625,1,1,1,1,1,0.059144020080566406
1,-2.5140843391418457,2.1103742122650146,-2.5771484375,2.095703125,1,1,1,1,1,0.0630640983581543
1,-0.034725844860076904,0.8365856409072876,0.134765625,0.7236328125,1,1,1,1,1,0.1694914698600769
0,3.72487473487854,-0.8670231103897095,3.6376953125,-0.802734375,0,0,1,1,1,0.08717942237854004
1,-0.2884456217288971,1.2632441520690918,-0.2412109375,1.2255859375,1,1,1,1,1,0.047234684228897095
1,-0.3818248212337494,1.4139399528503418,-0.3837890625,1.431640625,1,1,1,1,1,0.017700672149658203
1,-2.360987663269043,2.4316134452819824,-2.3369140625,2.3798828125,1,1,1,1,1,0.05173063278198242
0,2.427794933319092,-0.5447599291801453,2.5771484375,-0.634765625,0,0,1,1,1,0.1493535041809082
1,-2.588893413543701,2.1034443378448486,-2.607421875,2.08984375,1,1,1,1,1,0.018528461456298828
0,1.812371850013733,0.15705853700637817,1.86328125,0.103515625,0,0,1,1,1,0.053542912006378174
1,-1.9620686769485474,1.472791075706482,-1.7626953125,1.3046875,1,1,1,1,1,0.19937336444854736
1,-3.3406898975372314,2.750633955001831,-3.31640625,2.69140625,1,1,1,1,1,0.059227705001831055
0,0.927219033241272,0.2718716859817505,0.673828125,0.5029296875,0,0,1,1,1,0.253390908241272
1,-1.4962705373764038,1.2976707220077515,-1.5751953125,1.3095703125,1,1,1,1,1,0.07892477512359619
1,-2.5660183429718018,2.2963309288024902,-2.5908203125,2.271484375,1,1,1,1,1,0.024846553802490234
1,-2.302618980407715,1.8869861364364624,-2.255859375,1.845703125,1,1,1,1,1,0.046759605407714844
1,-3.638397693634033,2.3973171710968018,-3.720703125,2.4365234375,1,1,1,1,1,0.0823054313659668
1,-2.5731396675109863,2.1245810985565186,-2.6015625,2.1201171875,1,1,1,1,1,0.028422832489013672
0,0.8400697708129883,0.3773065209388733,1.0009765625,0.306640625,0,0,1,1,1,0.16090679168701172
1,-1.75234854221344,1.6728225946426392,-1.7373046875,1.630859375,1,1,1,1,1,0.04196321964263916
0,1.7242270708084106,-0.017873428761959076,1.9033203125,-0.1357421875,0,0,1,1,1,0.17909324169158936
1,-0.8052915334701538,1.4348657131195068,-0.7509765625,1.384765625,1,1,1,1,1,0.05431497097015381
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
1,-2.7443320751190186,2.452960252761841,-2.95703125,2.5341796875,1,1,1,1,1,0.21269917488098145
1,-1.284936785697937,1.5958694219589233,-1.2177734375,1.5400390625,1,1,1,1,1,0.06716334819793701
1,-3.5736451148986816,2.2113378047943115,-3.7021484375,2.298828125,1,1,1,1,1,0.12850332260131836
1,-3.0134637355804443,2.7307236194610596,-3.005859375,2.673828125,1,1,1,1,1,0.05689549446105957
1,-2.853498935699463,2.3821537494659424,-2.8330078125,2.3388671875,1,1,1,1,1,0.04328656196594238
1,0.7168892621994019,0.3240179419517517,0.7998046875,0.3115234375,0,0,0,0,1,0.08291542530059814
1,-0.5492031574249268,1.29671049118042,-0.494140625,1.236328125,1,1,1,1,1,0.06038236618041992
1,-0.48735296726226807,1.0169923305511475,-0.40234375,0.9521484375,1,1,1,1,1,0.08500921726226807
1,-0.07227656245231628,1.0078221559524536,-0.0654296875,0.984375,1,1,1,1,1,0.023447155952453613
1,-2.836555242538452,2.592780351638794,-2.83984375,2.5546875,1,1,1,1,1,0.038092851638793945
1,-0.08191606402397156,0.7492494583129883,0.0,0.6982421875,1,1,1,1,1,0.08191606402397156
1,-2.7443320751190186,2.452960252761841,-2.95703125,2.5341796875,1,1,1,1,1,0.21269917488098145
1,-2.5660183429718018,2.2963309288024902,-2.5908203125,2.271484375,1,1,1,1,1,0.024846553802490234
1,-0.9686282873153687,0.7864654064178467,-0.8876953125,0.69921875,1,1,1,1,1,0.08724665641784668
1,-4.107241630554199,2.3751559257507324,-4.1376953125,2.40234375,1,1,1,1,1,0.03045368194580078
1,-2.509355306625366,2.157104015350342,-2.6181640625,2.1669921875,1,1,1,1,1,0.10880875587463379
1,-2.8772635459899902,1.8460291624069214,-2.63671875,1.671875,1,1,1,1,1,0.24054479598999023
1,-3.1543619632720947,2.5700323581695557,-3.14453125,2.5361328125,1,1,1,1,1,0.033899545669555664
0,1.8301632404327393,0.17663080990314484,1.890625,0.0859375,0,0,1,1,1,0.09069330990314484
1,-3.004415988922119,1.8802472352981567,-3.134765625,1.9619140625,1,1,1,1,1,0.13034963607788086
1,-2.853498935699463,2.3821537494659424,-2.8330078125,2.3388671875,1,1,1,1,1,0.04328656196594238
1,0.23021772503852844,1.1972721815109253,0.201171875,1.2001953125,1,1,1,1,1,0.029045850038528442
1,-3.3791613578796387,2.8449866771698,-3.3623046875,2.7900390625,1,1,1,1,1,0.054947614669799805
1,-3.6501591205596924,2.444566011428833,-3.7236328125,2.4775390625,1,1,1,1,1,0.07347369194030762
1,-2.663784980773926,1.8461767435073853,-2.392578125,1.638671875,1,1,1,1,1,0.2712068557739258
1,-3.2353572845458984,2.089790105819702,-3.3447265625,2.1513671875,1,1,1,1,1,0.10936927795410156
1,-1.6188302040100098,1.8024955987930298,-1.6435546875,1.8212890625,1,1,1,1,1,0.024724483489990234
1,-1.800050139427185,2.2802441120147705,-1.75390625,2.2099609375,1,1,1,1,1,0.07028317451477051
1,-1.8909879922866821,1.7144469022750854,-1.7841796875,1.615234375,1,1,1,1,1,0.10680830478668213
1,-2.4048004150390625,2.1229584217071533,-2.419921875,2.1025390625,1,1,1,1,1,0.02041935920715332
0,3.0638442039489746,-0.5559337139129639,3.025390625,-0.546875,0,0,1,1,1,0.03845357894897461
0,3.611449956893921,-0.9824042916297913,3.578125,-0.95703125,0,0,1,1,1,0.0333249568939209
