index,label,pass,prediction,buffer_write,cache_flush,register_setup,fpga_kernel,output_readback,decoder_classifier,patch_embedding,weight_transfer,total_us
25,1,1,1,78.8870,217.5140,0.0000,1045.3170,320.1540,213.7350,0.0000,0.0000,1875.6070
26,1,1,1,82.7630,216.6640,0.0000,1055.7660,371.7110,228.6710,0.0000,0.0000,1955.5750
27,0,1,0,103.0270,258.9230,0.0000,1055.6060,359.2250,208.1420,0.0000,0.0000,1984.9230
28,1,1,1,85.3780,261.9500,0.0000,1068.9780,374.0370,235.9690,0.0000,0.0000,2026.3120
29,1,1,1,104.2710,263.4890,0.0000,1031.6370,333.6500,208.5480,0.0000,0.0000,1941.5950
30,1,1,1,94.2530,272.0560,0.0000,1056.8680,330.6340,212.8000,0.0000,0.0000,1966.6110
31,1,1,1,88.8310,281.5500,0.0000,1036.6460,342.9970,235.6550,0.0000,0.0000,1985.6790
32,1,1,1,83.9080,247.7230,0.0000,1035.1260,358.0370,216.2150,0.0000,0.0000,1941.0090
33,1,1,1,101.6860,412.8860,0.0000,1043.9440,330.0800,236.0610,0.0000,0.0000,2124.6570
34,0,1,0,98.3320,265.1750,0.0000,1032.3140,336.8550,208.8430,0.0000,0.0000,1941.5190
35,1,1,1,92.9910,299.9200,0.0000,1043.8330,310.1470,223.8520,0.0000,0.0000,1970.7430
36,0,1,0,88.0680,268.9230,0.0000,1034.1850,324.8120,198.5230,0.0000,0.0000,1914.5110
37,1,1,1,102.0130,271.8830,0.0000,1046.5720,439.2060,218.7070,0.0000,0.0000,2078.3810
38,1,1,1,88.1840,256.9040,0.0000,1027.9140,353.6990,238.1540,0.0000,0.0000,1964.8550
39,1,1,1,98.1160,258.9360,0.0000,1037.9450,319.4950,235.0460,0.0000,0.0000,1949.5380
40,0,1,0,96.4120,273.5200,0.0000,1037.3170,322.3020,221.3670,0.0000,0.0000,1950.9180
41,1,1,1,93.0580,278.5470,0.0000,1052.0060,316.9350,236.1420,0.0000,0.0000,1976.6880
42,1,1,1,86.2090,256.4310,0.0000,1053.5820,350.9230,205.3170,0.0000,0.0000,1952.4620
43,0,1,0,103.9020,263.4220,0.0000,1041.4280,347.9820,228.6470,0.0000,0.0000,1985.3810
44,1,1,1,102.8870,290.7820,0.0000,1045.6250,322.6580,214.7570,0.0000,0.0000,1976.7090
45,1,1,1,100.5600,266.1110,0.0000,1041.8280,313.6000,201.3300,0.0000,0.0000,1923.4290
46,1,1,1,94.8620,252.3010,0.0000,1033.1200,265.7360,188.9100,0.0000,0.0000,1834.9290
47,1,1,1,84.3940,216.8180,0.0000,1029.9010,311.9260,178.5600,0.0000,0.0000,1821.5990
48,1,1,1,75.1820,196.5480,0.0000,1020.9780,212.8000,148.8740,0.0000,0.0000,1654.3820
49,1,1,1,66.0550,175.9140,0.0000,1011.5320,200.1910,143.6060,0.0000,0.0000,1597.2980
50,1,1,1,61.3480,170.7570,0.0000,1013.5820,198.9170,140.6590,0.0000,0.0000,1585.2630
51,1,1,1,63.8280,166.4860,0.0000,1006.7380,198.3570,139.4210,0.0000,0.0000,1574.8300
52,1,1,1,62.4560,168.9410,0.0000,1011.6120,194.9720,138.5230,0.0000,0.0000,1576.5040
53,1,1,1,63.3110,258.0370,0.0000,1015.1200,224.6700,150.2650,0.0000,0.0000,1711.4030
54,1,1,1,67.1570,174.0800,0.0000,1007.3910,202.6520,141.5260,0.0000,0.0000,1592.8060
55,1,1,1,63.5140,171.7350,0.0000,1012.7940,198.6770,137.3410,0.0000,0.0000,1584.0610
56,1,1,1,64.4620,167.4770,0.0000,1011.2250,194.6770,139.0470,0.0000,0.0000,1576.8880
57,0,1,0,62.6890,166.9480,0.0000,1006.0980,196.3570,139.1440,0.0000,0.0000,1571.2360
58,1,1,1,63.5020,167.6310,0.0000,1004.1720,195.1260,138.2210,0.0000,0.0000,1568.6520
59,1,1,1,115.8400,192.8310,0.0000,1015.0150,211.7230,151.4160,0.0000,0.0000,1686.8250
60,1,1,1,66.0620,175.0770,0.0000,1008.6030,201.0090,141.1200,0.0000,0.0000,1591.8710
61,0,1,0,63.5510,168.9720,0.0000,1007.4640,199.5010,140.9230,0.0000,0.0000,1580.4110
62,1,1,1,63.2370,167.9390,0.0000,1006.1110,195.4150,139.1810,0.0000,0.0000,1571.8830
63,0,1,0,61.4400,167.3840,0.0000,1007.9320,195.7660,135.2000,0.0000,0.0000,1567.7220
64,1,1,1,61.8160,166.4430,0.0000,1005.8580,197.2680,208.2340,0.0000,0.0000,1639.6190
65,0,1,0,65.4280,183.2240,0.0000,1014.3690,205.2800,141.3970,0.0000,0.0000,1609.6980
66,1,1,1,63.5130,171.8900,0.0000,1010.7760,197.9500,142.0060,0.0000,0.0000,1586.1350
67,0,1,0,63.1200,169.2000,0.0000,1008.0370,195.1820,136.3820,0.0000,0.0000,1571.9210
68,1,1,1,62.6640,167.6000,0.0000,1011.9870,193.8220,136.4000,0.0000,0.0000,1572.4730
69,1,1,1,62.1230,167.5010,0.0000,1005.5760,194.7140,138.9170,0.0000,0.0000,1568.8310
70,1,1,1,64.4430,166.1780,0.0000,1009.5380,256.2030,149.2980,0.0000,0.0000,1645.6600
71,1,1,1,65.6250,181.5940,0.0000,1017.1500,204.6520,140.2830,0.0000,0.0000,1609.3040
72,1,1,1,64.3880,172.4430,0.0000,1012.0930,197.2860,138.7510,0.0000,0.0000,1584.9610
73,1,1,0,63.5940,169.1080,0.0000,1012.1600,194.2710,137.7850,0.0000,0.0000,1576.9180
74,1,1,1,63.7110,169.7230,0.0000,1007.7050,195.1630,136.3810,0.0000,0.0000,1572.6830
75,1,1,1,62.3260,167.0840,0.0000,1001.1270,196.8920,137.2180,0.0000,0.0000,1564.6470
76,0,1,0,62.6950,164.3200,0.0000,1017.5010,213.2490,143.5200,0.0000,0.0000,1601.2850
77,1,1,1,65.5140,173.5320,0.0000,1010.8000,200.1600,140.6890,0.0000,0.0000,1590.6950
78,1,1,1,62.8550,168.0930,0.0000,1008.3200,195.7470,137.1390,0.0000,0.0000,1572.1540
79,1,1,1,63.1630,169.1940,0.0000,1005.7850,196.4730,136.8610,0.0000,0.0000,1571.4760
80,0,1,0,62.0310,167.9450,0.0000,1008.4860,196.4490,137.1760,0.0000,0.0000,1572.0870
81,0,1,0,62.3440,166.7070,0.0000,1007.3670,197.5130,136.5480,0.0000,0.0000,1570.4790
82,1,1,1,63.1810,166.5350,0.0000,1011.5130,211.4340,143.6120,0.0000,0.0000,1596.2750
83,1,1,1,64.4860,171.1940,0.0000,1010.5300,198.5230,140.7140,0.0000,0.0000,1585.4470
84,1,1,1,62.9530,169.4030,0.0000,1009.4650,195.4150,137.8580,0.0000,0.0000,1575.0940
85,1,1,1,62.9840,167.5020,0.0000,1010.5850,196.2460,136.5170,0.0000,0.0000,1573.8340
86,0,1,1,62.6090,166.6030,0.0000,1009.7230,195.4890,137.5880,0.0000,0.0000,1572.0120
87,1,1,1,61.6980,163.8830,0.0000,1006.5540,192.0560,135.4090,0.0000,0.0000,1559.6000
88,1,1,0,63.6250,165.9880,0.0000,1012.8000,210.2460,142.1100,0.0000,0.0000,1594.7690
89,1,1,1,64.0920,169.7410,0.0000,1008.2580,197.7840,140.6400,0.0000,0.0000,1580.5150
90,1,1,1,64.4860,169.3790,0.0000,1009.8100,197.0950,138.8610,0.0000,0.0000,1579.6310
91,1,1,0,62.8560,167.0460,0.0000,1006.6700,193.6190,136.2830,0.0000,0.0000,1566.4740
92,1,1,1,63.4030,167.6000,0.0000,1005.8640,194.9170,138.6580,0.0000,0.0000,1570.4420
93,1,1,1,63.3420,166.2890,0.0000,1008.8920,196.6890,136.1530,0.0000,0.0000,1571.3650
94,1,1,1,62.4680,165.9080,0.0000,1017.5450,207.9130,144.7870,0.0000,0.0000,1598.6210
95,1,1,1,65.2610,172.0060,0.0000,1008.2710,197.4640,140.8920,0.0000,0.0000,1583.8940
96,1,1,1,65.9880,169.1500,0.0000,1009.3420,196.8310,137.2490,0.0000,0.0000,1578.5600
97,1,1,1,62.1480,166.1970,0.0000,1010.0680,194.6150,138.3260,0.0000,0.0000,1571.3540
98,1,1,1,62.4430,166.7570,0.0000,1010.7750,194.8610,136.9350,0.0000,0.0000,1571.7710
99,1,1,1,62.5910,166.5040,0.0000,1008.2030,195.0340,138.3750,0.0000,0.0000,1570.7070
100,1,1,1,63.7290,166.1660,0.0000,1005.8150,206.1720,143.1630,0.0000,0.0000,1585.0450
101,1,1,1,64.8120,171.2990,0.0000,1013.9380,197.3170,139.0640,0.0000,0.0000,1586.4300
102,1,1,1,62.2100,170.4370,0.0000,1011.7790,196.1290,139.0460,0.0000,0.0000,1579.6010
103,1,1,1,61.9750,167.8960,0.0000,1009.9880,195.3540,138.8180,0.0000,0.0000,1574.0310
104,1,1,0,63.6990,167.6680,0.0000,1004.7140,193.5810,136.3810,0.0000,0.0000,1566.0430
105,1,1,1,63.1260,167.3290,0.0000,1008.0300,194.4000,139.2060,0.0000,0.0000,1572.0910
106,1,1,0,61.9450,168.2460,0.0000,1014.9100,204.3760,138.1170,0.0000,0.0000,1587.5940
107,1,1,0,62.9540,167.8210,0.0000,1011.5570,197.1440,137.8210,0.0000,0.0000,1577.2970
108,1,1,1,61.2740,166.8680,0.0000,1007.3350,196.5480,138.0250,0.0000,0.0000,1570.0500
109,1,1,1,63.3730,166.1730,0.0000,1012.0800,194.7320,135.1940,0.0000,0.0000,1571.5520
110,0,1,0,61.9320,165.3480,0.0000,1007.5320,196.2460,137.8770,0.0000,0.0000,1568.9350
111,1,1,1,61.9140,163.3300,0.0000,1011.3720,194.3080,138.1840,0.0000,0.0000,1569.1080
112,1,1,1,63.2120,166.1970,0.0000,1007.1510,201.8530,140.4860,0.0000,0.0000,1578.8990
113,1,1,1,64.4310,170.1720,0.0000,1009.5570,197.7540,140.5540,0.0000,0.0000,1582.4680
114,1,1,1,61.4400,167.8460,0.0000,1005.7110,194.9660,138.8490,0.0000,0.0000,1568.8120
115,1,1,1,63.3360,166.9170,0.0000,1007.6610,194.9660,135.9080,0.0000,0.0000,1568.7880
116,1,1,1,62.4120,166.3390,0.0000,1006.0860,196.9290,136.3630,0.0000,0.0000,1568.1290
117,0,1,0,62.5350,166.4000,0.0000,1011.6560,195.2620,137.0710,0.0000,0.0000,1572.9240
118,1,1,1,61.5810,165.4900,0.0000,1010.6960,206.8860,139.5750,0.0000,0.0000,1584.2280
119,1,1,1,64.5670,170.7820,0.0000,1009.4160,198.0680,137.9020,0.0000,0.0000,1580.7350
120,1,1,1,64.5420,167.6670,0.0000,1005.0590,197.4770,138.5970,0.0000,0.0000,1573.3420
121,1,1,1,63.1020,167.3290,0.0000,1015.4030,196.4860,137.2860,0.0000,0.0000,1579.6060
122,1,1,1,70.8550,206.5230,0.0000,1016.7020,234.8800,158.8560,0.0000,0.0000,1687.8160
123,1,1,1,68.7320,179.6670,0.0000,1016.4610,204.7690,142.5290,0.0000,0.0000,1612.1580
124,0,1,0,64.4860,170.8300,0.0000,1008.8800,214.0500,147.3170,0.0000,0.0000,1605.5630
125,1,1,1,65.9630,173.4650,0.0000,1007.9880,200.4240,140.5540,0.0000,0.0000,1588.3940
126,1,1,1,63.7660,170.4730,0.0000,1006.4860,195.8340,138.9480,0.0000,0.0000,1575.5070
127,1,1,1,62.4920,165.8030,0.0000,1010.3760,196.3260,135.4650,0.0000,0.0000,1570.4620
128,1,1,1,63.5690,166.0300,0.0000,1009.3230,195.5570,135.6560,0.0000,0.0000,1570.1350
129,0,1,1,62.1170,166.4740,0.0000,1006.6340,196.8130,137.4650,0.0000,0.0000,1569.5030
130,0,1,0,62.1050,163.7420,0.0000,1001.1390,210.7940,144.0920,0.0000,0.0000,1581.8720
131,1,1,1,64.3380,172.3690,0.0000,1009.5630,197.2490,140.0680,0.0000,0.0000,1583.5870
132,1,1,1,63.9200,168.0430,0.0000,1009.2130,194.9290,136.2770,0.0000,0.0000,1572.3820
133,1,1,1,62.7810,166.6100,0.0000,1008.9970,194.7130,137.0270,0.0000,0.0000,1570.1280
134,0,1,0,63.9450,167.6740,0.0000,1009.4340,195.6490,137.1690,0.0000,0.0000,1573.8710
135,1,1,1,62.2830,168.0680,0.0000,1004.5160,194.1350,137.7480,0.0000,0.0000,1566.7500
136,1,1,1,62.1230,165.5880,0.0000,1050.9530,202.3140,140.8740,0.0000,0.0000,1621.8520
137,1,1,1,65.5940,169.0090,0.0000,1006.4120,198.8860,136.7570,0.0000,0.0000,1576.6580
138,0,1,0,64.0550,165.7970,0.0000,1011.1140,196.2090,138.5850,0.0000,0.0000,1575.7600
139,1,1,1,63.0280,166.6830,0.0000,1007.0090,195.2120,135.7720,0.0000,0.0000,1567.7040
140,0,1,0,61.8530,165.3780,0.0000,1010.5780,195.3790,136.6150,0.0000,0.0000,1569.8030
141,1,1,1,62.7140,166.4550,0.0000,1008.0800,194.3440,137.1940,0.0000,0.0000,1568.7870
142,1,1,1,64.1780,206.4300,0.0000,1009.4520,203.1380,140.3140,0.0000,0.0000,1623.5120
143,1,1,1,65.4580,169.6000,0.0000,1006.4990,198.4990,139.5140,0.0000,0.0000,1579.5700
144,1,1,1,63.1140,164.6950,0.0000,1011.0890,194.3870,138.2520,0.0000,0.0000,1571.5370
145,1,1,1,62.3810,165.3660,0.0000,1009.9510,196.3690,137.6180,0.0000,0.0000,1571.6850
146,1,1,1,61.5270,166.8370,0.0000,1006.5660,197.3110,137.1440,0.0000,0.0000,1569.3850
147,1,1,1,62.6710,166.4860,0.0000,1007.3720,193.7660,136.1910,0.0000,0.0000,1566.4860
148,1,1,1,61.9200,208.2890,0.0000,1008.5420,196.2640,139.8400,0.0000,0.0000,1614.8550
149,1,1,1,63.6620,169.2430,0.0000,1008.4930,197.2550,139.8400,0.0000,0.0000,1578.4930
150,1,1,1,64.2270,168.7270,0.0000,1009.1010,194.9910,136.9410,0.0000,0.0000,1573.9870
151,1,1,1,62.2830,167.4220,0.0000,1016.0670,196.0250,136.0740,0.0000,0.0000,1577.8710
152,1,1,1,63.0160,167.5010,0.0000,1012.7450,195.3050,137.3230,0.0000,0.0000,1575.8900
153,1,1,1,61.3730,167.6370,0.0000,1010.5230,196.0370,137.2670,0.0000,0.0000,1572.8370
154,1,1,1,115.2670,173.8400,0.0000,1010.1900,199.8760,140.1230,0.0000,0.0000,1639.2960
155,1,1,1,61.8960,167.6550,0.0000,1009.0590,197.8220,136.3750,0.0000,0.0000,1572.8070
156,1,1,1,62.8870,166.4920,0.0000,1010.1850,197.6730,137.0950,0.0000,0.0000,1574.3320
157,1,1,1,61.9510,166.1900,0.0000,1013.3720,193.5570,137.4650,0.0000,0.0000,1572.5350
158,0,1,0,64.4990,167.9200,0.0000,1002.6270,193.9510,138.3500,0.0000,0.0000,1567.3470
159,1,1,1,61.8520,166.7760,0.0000,1008.0860,196.4930,192.5230,0.0000,0.0000,1625.7300
160,1,1,1,65.4590,174.5910,0.0000,1015.2250,200.6640,141.3420,0.0000,0.0000,1597.2810
161,1,1,0,63.3160,166.6090,0.0000,1014.2030,196.1050,138.5790,0.0000,0.0000,1578.8120
162,1,1,1,63.8460,165.8340,0.0000,1006.6150,197.1440,136.3940,0.0000,0.0000,1569.8330
163,1,1,1,63.3600,166.7380,0.0000,1010.3760,198.5230,138.7940,0.0000,0.0000,1577.7910
164,0,1,0,63.6250,167.4210,0.0000,1007.6120,194.6950,136.3260,0.0000,0.0000,1569.6790
165,0,1,0,63.0830,168.9660,0.0000,1006.4730,236.3200,137.6430,0.0000,0.0000,1612.4850
166,1,1,1,62.8370,169.6920,0.0000,1016.4730,198.2590,137.8580,0.0000,0.0000,1585.1190
167,0,1,0,63.2240,167.2060,0.0000,1007.0400,196.4180,136.6650,0.0000,0.0000,1570.5530
168,1,1,1,63.4590,165.7100,0.0000,1009.2800,196.1290,137.3170,0.0000,0.0000,1571.8950
169,0,1,0,62.3880,165.4830,0.0000,1007.3660,194.0740,135.2740,0.0000,0.0000,1564.5850
170,0,1,1,63.4400,165.6000,0.0000,1004.8610,195.7840,136.4620,0.0000,0.0000,1566.1470
171,1,1,1,62.2100,166.1840,0.0000,1007.9020,318.0620,146.9970,0.0000,0.0000,1701.3550
172,1,1,1,63.7050,177.4210,0.0000,1014.5900,203.2060,139.6130,0.0000,0.0000,1598.5350
173,1,1,1,64.6830,169.7850,0.0000,1008.3080,198.4370,138.0800,0.0000,0.0000,1579.2930
174,1,1,1,62.4370,169.9940,0.0000,1013.6120,197.1690,136.9230,0.0000,0.0000,1580.1350
175,1,1,1,60.8300,165.9200,0.0000,1009.9020,197.7290,138.0980,0.0000,0.0000,1572.4790
176,0,1,0,60.4550,165.3790,0.0000,1003.1080,195.3780,136.0190,0.0000,0.0000,1560.3390
177,1,1,1,62.3380,166.1970,0.0000,1011.3780,204.3140,139.7230,0.0000,0.0000,1583.9500
178,1,1,1,64.4180,168.2950,0.0000,1007.5750,197.1570,140.3200,0.0000,0.0000,1577.7650
179,1,1,1,63.1440,164.3440,0.0000,1008.2470,196.6640,137.9630,0.0000,0.0000,1570.3620
180,1,1,1,62.6400,166.8060,0.0000,1009.1940,193.1760,136.0250,0.0000,0.0000,1567.8410
181,1,1,1,61.9750,166.1110,0.0000,1010.3500,197.5260,137.2240,0.0000,0.0000,1573.1860
182,1,1,1,63.0340,166.4180,0.0000,1012.5110,193.8640,136.1720,0.0000,0.0000,1571.9990
183,1,1,1,61.4900,167.2550,0.0000,1011.7110,203.5630,139.2800,0.0000,0.0000,1583.2990
184,1,1,1,62.7390,167.2440,0.0000,1005.3960,196.1730,138.4370,0.0000,0.0000,1569.9890
185,1,1,1,63.4160,167.2310,0.0000,1008.3750,195.4830,137.8400,0.0000,0.0000,1572.3450
186,1,1,1,61.9880,166.4560,0.0000,1010.8180,196.1660,136.0310,0.0000,0.0000,1571.4590
187,0,1,1,64.3570,168.1910,0.0000,1003.5940,196.4060,137.5690,0.0000,0.0000,1570.1170
188,1,1,1,63.1810,166.0860,0.0000,1007.4950,195.4220,137.9200,0.0000,0.0000,1570.1040
189,1,1,1,63.0150,165.3420,0.0000,1003.3230,207.0340,142.3870,0.0000,0.0000,1581.1010
190,0,1,0,64.1110,170.6150,0.0000,1011.5260,199.5930,138.5040,0.0000,0.0000,1584.3490
191,1,1,1,61.5260,166.8120,0.0000,1002.8610,196.4610,136.6210,0.0000,0.0000,1564.2810
192,1,1,1,63.4400,165.7290,0.0000,1007.6920,195.0030,138.3130,0.0000,0.0000,1570.1770
193,1,1,1,63.2060,167.0650,0.0000,1010.7810,196.3880,140.0800,0.0000,0.0000,1577.5200
194,1,1,1,62.9730,167.6000,0.0000,1003.0160,193.9070,135.4220,0.0000,0.0000,1562.9180
195,1,1,1,62.6580,166.6650,0.0000,1008.5540,206.4670,138.5470,0.0000,0.0000,1582.8910
196,0,1,0,63.2490,166.8680,0.0000,1004.9970,197.6670,138.2090,0.0000,0.0000,1570.9900
197,1,1,1,62.7080,165.8520,0.0000,1005.8160,194.4800,136.5660,0.0000,0.0000,1565.4220
198,1,1,1,62.3070,167.1260,0.0000,1006.3750,194.4370,139.3410,0.0000,0.0000,1569.5860
199,1,1,1,62.7570,166.8070,0.0000,1005.8530,195.9870,138.2220,0.0000,0.0000,1569.6260
200,0,1,0,62.9290,166.1780,0.0000,1012.9530,195.6740,137.8150,0.0000,0.0000,1575.5490
201,1,1,1,62.6090,166.3010,0.0000,1010.4740,202.9110,140.1050,0.0000,0.0000,1582.4000
202,1,1,1,64.1290,168.8860,0.0000,1013.1570,195.2610,137.0220,0.0000,0.0000,1578.4550
203,1,1,1,63.8400,167.7790,0.0000,1003.4590,196.2460,137.2800,0.0000,0.0000,1568.6040
204,1,1,1,62.2960,167.8710,0.0000,1003.6190,196.5600,138.6280,0.0000,0.0000,1568.9740
205,1,1,1,61.6860,166.3630,0.0000,1009.0530,193.8330,137.0640,0.0000,0.0000,1567.9990
206,1,1,1,63.4280,166.1170,0.0000,1005.4830,194.8740,135.1750,0.0000,0.0000,1565.0770
207,1,1,1,62.5960,165.5140,0.0000,1011.7910,202.2900,138.1350,0.0000,0.0000,1580.3260
208,1,1,1,64.1110,170.0550,0.0000,1007.8340,198.3200,135.5570,0.0000,0.0000,1575.8770
209,0,1,0,63.0030,166.5040,0.0000,1004.7200,193.4700,136.2340,0.0000,0.0000,1563.9310
210,1,1,1,62.4740,166.3690,0.0000,1006.8000,194.1910,139.1080,0.0000,0.0000,1568.9420
211,1,1,1,63.0340,165.6560,0.0000,1006.5480,195.7780,137.3290,0.0000,0.0000,1568.3450
212,1,1,1,62.7390,164.8490,0.0000,1008.7320,195.5010,137.5630,0.0000,0.0000,1569.3840
213,0,1,0,62.1600,166.0130,0.0000,1013.1880,201.7480,139.9140,0.0000,0.0000,1583.0230
214,1,1,1,61.6310,166.9840,0.0000,1006.5850,197.4150,137.7350,0.0000,0.0000,1570.3500
215,0,1,0,63.2120,165.8580,0.0000,1006.3260,195.6610,136.9110,0.0000,0.0000,1567.9680
216,1,1,1,63.2370,167.5380,0.0000,1007.3660,194.6150,137.7050,0.0000,0.0000,1570.4610
217,1,1,1,63.7790,167.1880,0.0000,1001.7050,196.8980,135.5320,0.0000,0.0000,1565.1020
218,0,1,0,64.3630,165.5570,0.0000,1010.3260,195.6740,136.6960,0.0000,0.0000,1572.6160
219,1,1,1,62.2090,167.5630,0.0000,1014.7260,204.0800,140.1480,0.0000,0.0000,1588.7260
220,1,1,1,63.9940,168.7500,0.0000,1008.0680,197.2070,139.5570,0.0000,0.0000,1577.5760
221,1,1,1,62.2520,166.8990,0.0000,1008.1910,194.2650,137.8890,0.0000,0.0000,1569.4960
222,1,1,1,63.2980,167.7230,0.0000,1009.0100,196.9040,135.9320,0.0000,0.0000,1572.8670
223,1,1,1,63.3540,168.0920,0.0000,1005.0460,195.3540,138.8190,0.0000,0.0000,1570.6650
224,0,1,0,61.2930,167.2610,0.0000,1009.1700,193.5200,135.6740,0.0000,0.0000,1566.9180
225,1,1,1,60.7690,167.7170,0.0000,1005.1870,205.5570,139.2180,0.0000,0.0000,1578.4480
226,0,1,0,65.0210,168.7260,0.0000,1012.7140,198.4680,137.0710,0.0000,0.0000,1582.0000
227,1,1,1,62.6150,166.7140,0.0000,1008.4740,194.6710,138.1410,0.0000,0.0000,1570.6150
228,1,1,1,62.8310,167.2740,0.0000,1009.3480,196.3070,138.7200,0.0000,0.0000,1574.4800
229,1,1,1,62.9050,168.5780,0.0000,1006.7570,195.3230,136.1420,0.0000,0.0000,1569.7050
230,1,1,1,62.1470,168.4250,0.0000,1007.0700,195.9690,134.9290,0.0000,0.0000,1568.5400
231,1,1,1,63.0650,164.5660,0.0000,1006.4990,203.1750,142.3700,0.0000,0.0000,1579.6750
232,1,1,1,62.9660,168.7510,0.0000,1014.3630,195.7050,139.4760,0.0000,0.0000,1581.2610
233,1,1,1,62.8370,164.3760,0.0000,1012.4860,195.7110,138.6340,0.0000,0.0000,1574.0440
234,1,1,0,63.2190,165.3170,0.0000,1008.0800,195.1200,140.1230,0.0000,0.0000,1571.8590
235,1,1,1,63.1510,165.8960,0.0000,1010.9420,194.8490,137.1510,0.0000,0.0000,1571.9890
236,1,1,1,64.7390,167.6980,0.0000,1007.9880,194.3140,136.2770,0.0000,0.0000,1571.0160
237,1,1,1,63.1690,163.7970,0.0000,1011.0700,200.3380,139.6490,0.0000,0.0000,1578.0230
238,1,1,1,62.7690,167.2310,0.0000,1004.2520,196.4240,139.3300,0.0000,0.0000,1570.0060
239,1,1,1,63.3170,166.9850,0.0000,1005.4090,196.5050,138.8190,0.0000,0.0000,1571.0350
240,1,1,1,61.8090,166.9110,0.0000,1007.9450,195.0270,136.9660,0.0000,0.0000,1568.6580
241,1,1,1,60.5910,167.3540,0.0000,1007.2250,195.2980,135.9450,0.0000,0.0000,1566.4130
242,1,1,1,62.9730,166.0430,0.0000,1011.7480,194.3510,136.5040,0.0000,0.0000,1571.6190
243,1,1,1,62.4620,165.3840,0.0000,1013.3470,202.7630,139.4770,0.0000,0.0000,1583.4330
244,1,1,1,64.2710,168.3200,0.0000,1007.6800,195.9320,138.4500,0.0000,0.0000,1574.6530
245,1,1,1,63.0160,166.9540,0.0000,1005.3360,197.7660,136.7940,0.0000,0.0000,1569.8660
246,1,1,1,61.6730,168.1840,0.0000,1009.3840,194.0430,138.6890,0.0000,0.0000,1571.9730
247,0,1,0,62.4130,165.8520,0.0000,1010.6160,194.5600,135.4770,0.0000,0.0000,1568.9180
248,1,1,1,62.6710,165.7660,0.0000,1006.7070,194.0000,137.2070,0.0000,0.0000,1566.3510
249,1,1,1,63.0950,165.0090,0.0000,1014.8800,204.3200,140.0980,0.0000,0.0000,1587.4020
250,1,1,1,62.1170,168.7700,0.0000,1008.9840,194.8370,136.2270,0.0000,0.0000,1570.9350
251,1,1,1,62.8800,165.9570,0.0000,1011.4590,196.5110,137.9630,0.0000,0.0000,1574.7700
