index,label,pass,prediction,read_decode,resize,normalize,patch,quantize,buffer_prep,kernel,readback,total_ms
43,0,1,0,13.322123,2.695871,0.552443,0.797699,0.666110,0.325619,0.964351,0.370049,19.847834
44,1,1,1,13.435643,2.687329,0.550689,0.796431,0.670037,0.326136,0.978905,0.367077,19.966062
45,1,1,1,13.326936,2.685539,0.557729,0.800074,0.663004,0.328800,0.978670,0.370388,19.862326
46,1,1,1,9.222788,2.592424,0.550953,0.801704,0.672000,0.330462,0.996271,0.400111,15.722701
47,1,1,1,10.514148,2.589821,0.547778,0.797754,0.664049,0.331200,0.976356,0.372093,16.943538
48,1,1,1,10.427367,2.687865,0.547138,0.804363,0.667742,0.323175,0.974979,0.366277,16.951526
49,1,1,1,13.351815,2.710898,0.545440,0.801293,0.667625,0.325791,0.976523,0.372000,19.903607
50,1,1,1,10.602991,2.595865,0.553034,0.805656,0.669883,0.349224,0.978080,0.369895,17.175729
51,1,1,1,13.320591,2.592941,0.551046,0.806338,0.667981,0.432714,0.966696,0.381028,19.867354
52,1,1,1,18.362991,2.600087,0.553735,0.808116,0.668769,0.329501,0.973705,0.367329,24.814726
53,1,1,1,20.083871,2.594547,0.554006,0.941760,0.673840,0.330621,0.976825,0.371896,26.679951
54,1,1,1,20.545920,2.591298,0.548615,0.800733,0.664160,0.327741,1.097410,0.409132,27.140142
55,1,1,1,20.321255,2.589526,0.550080,0.801877,0.665396,0.330720,0.980756,0.368105,26.756640
56,1,1,1,19.901305,2.589853,0.685249,0.807034,0.669391,0.320443,0.977686,0.366320,26.471071
57,0,1,0,20.074936,2.590942,0.556098,0.802966,0.671710,0.327501,0.983563,0.408370,26.567114
58,1,1,1,17.765699,2.718129,0.557582,0.804369,0.671064,0.327668,0.976430,0.367877,24.344123
59,1,1,1,20.263403,2.590412,0.550240,0.800966,0.664437,0.347994,0.969120,0.372185,26.824504
60,1,1,1,16.114800,2.821785,0.558997,0.798584,0.671120,0.323877,0.974634,0.366763,22.780720
61,0,1,0,20.867342,2.589896,0.554658,0.799341,0.827551,0.331588,0.974757,0.373151,27.471046
62,1,1,1,20.251021,2.592646,0.549655,0.803557,0.664702,0.328480,0.975212,0.368732,26.684339
63,0,1,0,20.751662,2.729459,0.556012,0.801095,0.661397,0.326984,0.977378,0.366917,27.320271
64,1,1,1,20.274222,2.592535,0.551317,0.945366,0.677705,0.327206,0.975557,0.368579,26.867360
65,0,1,0,20.973496,2.591514,0.549200,0.800006,0.671501,0.331927,0.978320,0.401741,27.451163
66,1,1,1,17.386148,2.707514,0.556892,0.807895,0.668222,0.328658,0.978363,0.361975,23.948043
67,0,1,0,20.840591,2.591495,0.549865,0.803089,0.797563,0.328997,0.964942,0.373889,27.405495
68,1,1,1,17.816744,2.610252,0.555021,0.802671,0.672197,0.327932,0.976880,0.368941,24.288554
69,1,1,1,17.109938,2.589895,0.549957,0.803064,0.664431,0.330633,0.977667,0.498775,23.673502
70,1,1,1,20.210861,2.593391,0.561077,0.797876,0.668486,0.327680,0.976123,0.366776,26.653618
71,1,1,1,20.178375,2.591692,0.689730,0.808227,0.667705,0.326603,0.975422,0.373200,26.762874
72,1,1,1,17.383618,2.592554,0.548295,0.808893,0.671212,0.326763,0.974381,0.371022,23.830000
73,1,1,0,20.261434,2.714424,0.554905,0.806099,0.665693,0.323859,0.969754,0.360062,26.809120
74,1,1,1,16.569347,2.593427,0.552000,0.800393,0.669853,0.326942,0.977224,0.369876,23.014412
75,1,1,1,20.055182,2.715778,0.555489,0.805680,0.668425,0.329619,0.966745,0.364850,26.613310
76,0,1,0,20.687397,2.592744,0.554732,0.808307,0.670080,0.450111,0.982597,0.381046,27.280905
77,1,1,1,16.390123,2.709089,0.553286,0.800874,0.667877,0.329889,0.972283,0.368265,22.944240
78,1,1,1,16.208781,2.591791,0.550031,0.801151,0.668111,0.328818,0.976627,0.369533,22.643649
79,1,1,1,16.308597,2.592086,0.552449,0.794271,0.664929,0.326670,0.968597,0.497108,22.857723
80,0,1,0,20.203655,2.592265,0.552234,0.799360,0.669206,0.326474,0.973858,0.371046,26.641440
81,0,1,0,20.793255,2.717600,0.549686,0.805938,0.667637,0.329354,0.973994,0.369071,27.355809
82,1,1,1,18.309477,2.589791,0.550904,0.800455,0.675354,0.331963,0.963360,0.369102,24.743551
83,1,1,1,16.428572,2.591040,0.550166,0.798948,0.801760,0.328486,0.979243,0.371908,23.009138
84,1,1,1,16.371071,2.707262,0.551218,0.807692,0.664954,0.325298,0.975476,0.368621,22.921237
85,1,1,1,20.238984,2.594326,0.558690,0.805274,0.817471,0.328142,0.976603,0.370610,26.843144
86,0,1,1,18.383212,2.594228,0.552216,0.801587,0.669914,0.330351,0.974301,0.366375,24.824160
87,1,1,1,18.256153,2.770806,0.714640,0.912935,0.927237,0.383828,0.986887,0.500092,25.639773
88,1,1,0,13.888345,2.693846,0.717613,0.892344,0.815538,0.367212,0.996326,0.492591,21.056837
89,1,1,1,15.101299,3.639415,0.655391,0.897680,0.801588,0.367864,0.978344,0.488701,23.120351
90,1,1,1,20.627329,2.737292,0.553994,0.801311,0.668339,0.323280,0.976376,0.368948,27.212910
91,1,1,0,19.428609,2.592080,0.554530,0.799415,0.662806,0.331095,0.964381,0.501606,25.984973
92,1,1,1,13.957403,2.594856,0.535582,0.801391,0.670443,0.319729,0.977852,0.411533,20.422025
93,1,1,1,13.365643,2.589513,0.551692,0.804972,0.661710,0.328560,0.971613,0.403612,19.829342
94,1,1,1,11.160234,2.592960,0.556597,0.810819,0.670904,0.329858,0.973323,0.365908,17.616431
95,1,1,1,11.551982,2.606191,0.550339,0.802030,0.673200,0.330505,0.980948,0.365902,18.023729
96,1,1,1,13.713809,2.592996,0.556893,0.804831,0.671748,0.329717,0.970413,0.371317,20.163065
97,1,1,1,10.548726,2.693902,0.553267,0.806111,0.670179,0.325686,0.972387,0.366000,17.087913
98,1,1,1,13.420172,2.725760,0.552277,0.809988,0.669157,0.326258,0.973846,0.367698,19.994037
99,1,1,1,13.438271,2.679957,0.558314,0.798800,0.664234,0.330696,0.965021,0.367951,19.956658
100,1,1,1,11.115680,2.598813,0.548000,0.805520,0.668327,0.542499,0.983890,0.374301,17.790166
101,1,1,1,13.478548,2.592616,0.549421,0.802517,0.788855,0.335637,0.979003,0.371699,20.053015
102,1,1,1,10.540419,2.595157,0.553495,0.803662,0.669975,0.328849,0.971797,0.368437,16.985243
103,1,1,1,11.407649,2.591914,0.549034,0.799114,0.666092,0.330062,0.963625,0.370055,17.826449
104,1,1,0,13.707637,2.592154,0.549508,0.806129,0.669649,0.326849,0.971656,0.368142,20.141434
105,1,1,1,13.329200,2.596283,0.544406,0.806812,0.666548,0.328000,0.978689,0.369815,19.769828
106,1,1,0,13.737840,2.592499,0.547625,0.800751,0.673459,0.325686,0.975378,0.368868,20.173625
107,1,1,0,13.661538,2.594314,0.542511,0.802910,0.667219,0.327932,0.965902,0.372449,20.085016
108,1,1,1,11.669360,2.694338,0.555932,0.808147,0.680573,0.326418,0.976209,0.370499,18.232135
109,1,1,1,11.560160,2.589138,0.664117,0.805250,0.664382,0.330689,0.971452,0.368659,18.105378
110,0,1,0,13.679736,2.684567,0.558307,0.808659,0.674117,0.329385,0.972924,0.367809,20.230301
111,1,1,1,10.701594,2.584935,0.549483,0.801600,0.664320,0.332049,0.977945,0.405255,17.169187
112,1,1,1,12.691594,2.623692,0.561594,0.802474,0.668240,0.324899,0.967169,0.410055,19.207188
113,1,1,1,11.341453,2.592548,0.554437,0.803816,0.663600,0.329895,0.975508,0.367243,17.780381
114,1,1,1,10.596135,2.724018,0.549138,0.802948,0.667969,0.329692,0.976049,0.371101,17.167427
115,1,1,1,10.582732,2.587901,0.549631,0.901779,0.675649,0.328307,0.978363,0.369390,17.124824
116,1,1,1,10.541631,2.588222,0.553465,0.806326,0.669607,0.331944,0.977347,0.362344,16.979021
117,0,1,0,13.761477,2.589181,0.548966,0.800622,0.664468,0.327600,0.974867,0.479224,20.298154
118,1,1,1,11.234184,2.592480,0.551126,0.801089,0.668055,0.333422,0.977624,0.364240,17.673520
119,1,1,1,11.944806,2.696781,0.550529,0.792837,0.664068,0.326210,0.978990,0.371065,18.478351
120,1,1,1,12.885329,2.682019,0.555662,0.800074,0.668781,0.326788,0.970387,0.368732,19.407274
121,1,1,1,10.671729,2.591287,0.548597,0.917471,0.670800,0.329576,0.964776,0.368492,17.214117
122,1,1,1,11.241133,2.593058,0.555310,0.808695,0.671434,0.328979,0.970455,0.404665,17.726173
123,1,1,1,13.331095,2.595982,0.548615,0.799785,0.671353,0.329705,0.980074,0.398819,19.807089
124,0,1,0,13.430708,2.590837,0.553575,0.802006,0.673249,0.328228,0.973908,0.402381,19.910129
125,1,1,1,10.604548,2.589083,0.551133,0.801452,0.670308,0.327225,0.973784,0.364529,17.032270
126,1,1,1,10.636985,2.694825,0.551859,0.805895,0.665644,0.329027,0.971403,0.366185,17.172233
127,1,1,1,13.447809,2.725668,0.556524,0.799797,0.669071,0.324646,0.964240,0.367064,20.004856
128,1,1,1,9.204573,2.589827,0.553108,0.810757,0.676449,0.332437,0.978690,0.390184,15.687059
129,0,1,1,12.411095,2.593741,0.551569,0.806566,0.663907,0.328548,0.969256,0.364578,18.840277
130,0,1,0,13.744006,2.593495,0.550529,0.806874,0.672289,0.326455,0.973711,0.565840,20.397373
131,1,1,1,11.803397,2.592610,0.546621,0.796517,0.668634,0.328646,0.963268,0.371840,18.220270
132,1,1,1,13.530252,2.592560,0.553692,0.807145,0.671569,0.330178,0.963200,0.368456,19.969046
133,1,1,1,13.573791,2.593133,0.544277,0.801957,0.665809,0.328037,0.973016,0.371378,20.000874
134,0,1,0,13.784941,2.594351,0.553058,0.807821,0.670062,0.327859,0.977963,0.367649,20.235471
135,1,1,1,13.435096,2.591385,0.549484,0.797310,0.667231,0.328327,0.963095,0.370124,19.852566
136,1,1,1,13.347409,2.592406,0.551427,0.811422,0.670271,0.330166,0.976935,0.366991,19.797107
137,1,1,1,10.520393,2.692227,0.554387,0.801428,0.671163,0.326923,0.973693,0.371489,17.063138
138,0,1,0,13.450541,2.686523,0.557969,0.803784,0.669594,0.326776,0.971784,0.369477,19.988376
139,1,1,1,11.255396,2.592904,0.662695,0.803133,0.666166,0.327083,0.967852,0.368382,17.794031
140,0,1,0,13.681151,2.687865,0.555545,0.804271,0.669637,0.328824,0.964708,0.365280,20.208173
141,1,1,1,13.269317,2.683477,0.562289,0.799883,0.668702,0.329606,0.969907,0.374351,19.811053
142,1,1,1,10.678788,2.591477,0.550221,0.810960,0.666351,0.328326,0.974351,0.405871,17.158794
143,1,1,1,11.539834,2.589563,0.552289,0.800467,0.667034,0.328044,0.979834,0.366074,17.969766
144,1,1,1,8.696862,2.708253,0.553563,0.802652,0.674295,0.334800,0.973569,0.372504,15.268597
145,1,1,1,13.254542,2.689231,0.555458,0.800136,0.665593,0.332899,0.973348,0.367852,19.793022
146,1,1,1,13.448554,2.714129,0.556148,0.807859,0.671938,0.330818,0.977895,0.371778,20.029169
147,1,1,1,13.318326,2.692806,0.552147,0.798074,0.665231,0.330474,0.978344,0.363015,19.849071
148,1,1,1,10.537391,2.594326,0.550369,0.805151,0.671723,0.432978,0.981865,0.393748,17.119637
149,1,1,1,10.575975,2.592050,0.547342,0.801636,0.671120,0.328111,0.977058,0.368984,17.011335
150,1,1,1,13.388172,2.594979,0.549003,0.803391,0.669938,0.325945,0.974738,0.369447,19.825631
151,1,1,1,13.516098,2.593170,0.548351,0.804677,0.665637,0.332787,0.963255,0.366646,19.940068
152,1,1,1,12.787489,2.834141,0.716456,2.127557,3.482418,0.417317,0.997243,0.523680,24.100837
153,1,1,1,11.658874,2.747502,0.639138,0.844117,0.733502,0.364012,0.986726,0.551975,18.710806
154,1,1,1,12.084190,2.602179,0.566351,0.830320,0.690486,0.337550,0.979138,0.559145,18.813976
155,1,1,1,10.804990,2.662603,0.627403,0.818856,0.726566,0.342739,0.973618,0.424782,17.549570
156,1,1,1,15.093993,2.746806,0.598345,1.137803,0.886824,0.398911,1.037668,0.513416,22.600824
157,1,1,1,14.441298,2.801169,0.715120,1.018690,0.923052,0.340412,0.978486,0.536591,21.951686
158,0,1,0,14.869107,2.751243,0.662837,0.820037,0.686739,0.331649,0.979022,0.382578,21.650763
159,1,1,1,11.143323,2.605945,0.568751,0.812843,0.856775,0.337772,0.978184,0.402160,17.870646
160,1,1,1,12.102498,2.777015,0.637015,0.819089,0.688406,0.335452,1.681680,0.565520,19.783163
161,1,1,1,13.751212,2.788467,0.716104,1.175908,0.883785,0.415545,0.984652,0.518486,21.441564
162,1,1,1,11.852831,2.755354,0.680825,1.168554,0.896800,0.432904,1.000099,0.556394,19.564985
163,1,1,1,11.939310,2.758954,0.671901,1.035231,1.134781,0.381372,0.993096,0.554677,19.687587
164,0,1,0,14.885705,2.717391,0.552277,0.796382,0.667378,0.318560,0.980954,0.364603,21.434923
165,0,1,0,13.626265,2.710542,0.552634,0.804695,0.669058,0.325508,0.972480,0.369342,20.185310
166,1,1,1,10.678043,2.590893,0.559797,0.808541,0.824954,0.340892,0.978591,0.380849,17.329816
167,0,1,0,14.227742,2.593219,0.549636,0.934726,0.674640,0.325656,0.963120,0.368578,20.790493
168,1,1,1,13.362616,2.604012,0.549299,0.948376,0.684536,0.330794,0.976111,0.365218,19.972776
169,0,1,0,13.411120,2.591865,0.550424,0.934308,0.674252,0.327932,0.974899,0.364936,19.978363
170,0,1,1,13.392696,2.594129,0.548671,0.922393,0.678978,0.326991,0.977021,0.363181,19.956332
171,1,1,1,11.535261,2.594868,0.550258,0.805249,0.664991,0.329951,0.966086,0.388296,17.984991
172,1,1,1,10.546714,2.596178,0.551667,0.806806,0.669230,0.325606,0.975299,0.368289,16.988923
173,1,1,1,10.451477,2.694776,0.553071,0.796628,0.664972,0.328751,0.972277,0.367865,16.980997
174,1,1,1,11.072480,2.591539,0.547107,0.933268,0.678012,0.330689,0.976603,0.369797,17.654590
175,1,1,1,10.483963,2.593274,0.547736,0.800873,0.665059,0.333120,0.971138,0.366628,16.910573
176,0,1,0,13.556535,2.591249,0.556764,0.811618,0.673902,0.329255,0.977508,0.471655,20.124344
177,1,1,1,10.508683,2.592554,0.549655,0.805815,0.667046,0.328597,0.979704,0.368387,16.950357
178,1,1,1,11.573612,2.694560,0.556480,0.806025,0.672572,0.331883,0.975655,0.370357,18.133889
179,1,1,1,13.415791,2.706055,0.550117,0.800333,0.671033,0.326831,0.963673,0.370424,19.956554
180,1,1,1,12.574313,2.694861,0.556394,0.809459,0.670061,0.331588,0.975077,0.368055,19.136307
181,1,1,1,12.729071,2.685545,0.546474,0.806277,0.665790,0.330837,0.981200,0.367692,19.261341
182,1,1,1,10.548320,2.588818,0.551993,0.800652,0.668296,0.331243,0.982658,0.393120,17.015440
183,1,1,1,10.522535,2.590148,0.548979,0.799693,0.667015,0.330313,0.963225,0.365865,16.937298
184,1,1,1,10.465323,2.695698,0.557803,0.804209,0.670954,0.327403,0.979551,0.365883,17.021317
185,1,1,1,11.130018,2.592228,0.545865,0.935034,0.670910,0.327699,0.978350,0.370406,17.703033
186,1,1,1,13.214665,2.591538,0.549114,0.905027,0.686283,0.331827,0.978683,0.366191,19.778179
187,0,1,1,13.158548,2.589465,0.552529,0.803292,0.787305,0.328646,0.978166,0.368296,19.718941
188,1,1,1,10.501619,2.590369,0.549895,0.804917,0.673827,0.330966,0.974794,0.369145,16.948837
189,1,1,1,13.544499,2.592578,0.548381,0.800665,0.668554,0.330960,0.973040,0.371791,19.979957
190,0,1,0,13.783834,2.594154,0.551384,0.805065,0.676652,0.332092,0.978978,0.368240,20.242941
191,1,1,1,11.296609,2.590954,0.542763,0.799243,0.673065,0.333267,0.977237,0.368739,17.730794
192,1,1,1,12.716523,2.587933,0.551034,0.802652,0.670382,0.330991,0.972868,0.370166,19.152942
193,1,1,1,11.336326,2.702800,0.552530,0.801428,0.665729,0.330535,0.974874,0.369200,17.885169
194,1,1,1,11.247114,2.593569,0.552006,0.912856,0.677003,0.328892,0.982689,0.364615,17.811920
195,1,1,1,10.550400,2.593901,0.547858,0.794905,0.673613,0.330141,0.978812,0.366504,16.985760
196,0,1,0,13.552185,2.591311,0.547717,0.814388,0.668221,0.330123,0.973305,0.365336,19.994548
197,1,1,1,10.598782,2.595637,0.539040,0.799625,0.665453,0.331846,0.979766,0.368775,17.028425
198,1,1,1,10.694837,2.725490,0.557379,0.803600,0.670990,0.327532,0.971760,0.369557,17.274615
199,1,1,1,13.257156,2.690763,0.549096,0.805040,0.664449,0.330830,0.964283,0.368222,19.776855
200,0,1,0,13.611944,2.694726,0.549551,0.800960,0.670498,0.328542,0.976049,0.375717,20.157785
201,1,1,1,11.082658,2.592757,0.549631,0.798455,0.792849,0.328320,0.975262,0.372855,17.650228
202,1,1,1,13.400333,2.595606,0.554886,0.812929,0.779274,0.329920,0.974800,0.375133,19.978277
203,1,1,1,13.348911,2.594197,0.545975,0.799975,0.775286,0.331581,0.980646,0.373495,19.903360
204,1,1,1,10.486295,2.589114,0.554916,0.808387,0.673895,0.331544,0.974504,0.370923,16.942504
205,1,1,1,11.652873,2.593212,0.547052,0.802603,0.666966,0.330160,0.975514,0.367704,18.087963
206,1,1,1,11.584037,2.809570,0.551717,0.805914,0.669680,0.326862,0.976572,0.373895,18.247268
207,1,1,1,11.549901,2.592621,0.643840,0.811422,0.669551,0.329200,0.967427,0.363274,18.079619
208,1,1,1,13.589163,2.591576,0.649600,0.807569,0.673661,0.330615,0.973409,0.367711,20.133760
209,0,1,0,13.664991,2.684547,0.546567,0.797625,0.665262,0.330529,0.976098,0.373520,20.188265
210,1,1,1,13.315667,2.681329,0.558492,0.815084,0.666277,0.329207,0.977336,0.371003,19.864843
211,1,1,1,13.222037,2.592486,0.667994,0.805040,0.667274,0.331268,0.966413,0.368259,19.771188
212,1,1,1,11.544647,2.595570,0.551502,0.805003,0.763065,0.337397,0.977507,0.373182,18.102474
213,0,1,0,13.451748,2.591563,0.543250,0.800425,0.761040,0.334653,0.977188,0.370782,19.982818
214,1,1,1,11.493600,2.592615,0.549145,0.802197,0.670449,0.330437,0.979145,0.368966,17.940160
215,0,1,0,13.358363,2.595852,0.542972,0.799286,0.671034,0.325945,0.979126,0.367212,19.878092
216,1,1,1,13.377256,2.592116,0.553219,0.809237,0.666406,0.330185,0.974184,0.367631,19.823114
217,1,1,1,10.418357,2.595785,0.547545,0.800898,0.668812,0.327871,0.977834,0.461311,16.954012
218,0,1,0,11.705410,2.704141,0.558683,0.807791,0.672166,0.327446,0.972867,0.370806,18.275250
219,1,1,1,13.359704,2.701286,0.551108,0.793773,0.662264,0.328505,0.967791,0.370166,19.884572
220,1,1,1,10.613538,2.594376,0.556190,0.949292,0.690732,0.330517,0.980123,0.368092,17.241631
221,1,1,1,11.650270,2.593969,0.545889,0.802892,0.666074,0.328160,0.978585,0.403354,18.121120
222,1,1,1,10.613452,2.590535,0.553471,0.807280,0.670302,0.330954,0.974222,0.368296,17.058345
223,1,1,1,10.578849,2.693378,0.546690,0.801784,0.664111,0.326523,0.975514,0.365963,17.102197
224,0,1,0,13.240320,2.691994,0.555680,0.806499,0.674277,0.327908,0.975686,0.370566,19.797704
225,1,1,1,11.636400,2.594837,0.545680,0.918744,0.669920,0.332424,0.977299,0.365760,18.195267
226,0,1,0,13.480006,2.591871,0.554868,0.906831,0.678880,0.327852,0.977194,0.369397,20.036646
227,1,1,1,12.971951,2.586904,0.545016,1.021317,0.676338,0.325705,0.965249,0.368517,19.613643
228,1,1,1,10.733766,2.590425,0.547126,0.808277,0.666856,0.327576,0.969532,0.476892,17.272332
229,1,1,1,11.292739,2.591945,0.546431,0.936886,0.672665,0.327557,0.972566,0.369625,17.862542
230,1,1,1,13.454997,2.592240,0.548855,0.945545,0.677969,0.325311,0.974393,0.369348,20.045403
231,1,1,1,10.711261,2.773815,0.550301,0.803206,0.668461,0.323730,0.964566,0.369846,17.320148
232,1,1,1,11.015619,2.593293,0.652068,0.950763,0.683569,0.325957,0.974067,0.365889,17.721040
233,1,1,1,10.528800,2.590505,0.545680,0.798966,0.665440,0.326387,0.970259,0.424098,17.003810
234,1,1,0,13.088000,2.591643,0.553169,0.809963,0.670406,0.329132,0.977089,0.493108,19.665114
235,1,1,1,13.189612,2.594917,0.560751,0.801945,0.663465,0.331563,0.977865,0.448658,19.719089
236,1,1,1,13.582923,2.590683,0.546597,0.805556,0.669625,0.327089,0.973606,0.494344,20.147736
237,1,1,1,12.664769,2.590707,0.545576,0.803693,0.669914,0.331624,0.977969,0.367871,19.101680
238,1,1,1,10.606960,2.600073,0.553778,0.807027,0.669563,0.334646,0.979188,0.367760,17.070117
239,1,1,1,13.090172,2.691594,0.557471,0.802978,0.666659,0.328498,0.963625,0.364794,19.618043
240,1,1,1,11.210880,2.697268,0.557427,0.803773,0.668769,0.328271,0.972978,0.374049,17.761139
241,1,1,1,10.652726,2.586252,0.550394,0.806560,0.666677,0.326862,0.975600,0.393840,17.112320
242,1,1,1,13.408861,2.588136,0.547939,0.805698,0.674775,0.331729,0.968172,0.432609,19.909323
243,1,1,1,10.786732,2.696252,0.551760,0.798714,0.664658,0.327502,0.977815,0.366997,17.325132
244,1,1,1,11.839181,2.594905,0.545933,0.806043,0.671667,0.327410,0.973692,0.421108,18.333224
245,1,1,1,13.615071,2.592425,0.548942,0.792382,0.667667,0.325176,0.977298,0.521889,20.194696
246,1,1,1,10.586024,2.714628,0.675502,0.807145,0.667945,0.328000,0.974745,0.367397,17.273704
247,0,1,0,13.570886,2.704154,0.682276,0.809723,0.674154,0.324425,0.962683,0.369735,20.254468
248,1,1,1,9.222733,2.589311,0.552130,0.801520,0.672997,0.329384,0.968535,0.391766,15.681631
249,1,1,1,10.787662,2.595360,0.547760,0.922554,0.704837,0.328455,0.978640,0.369827,17.395557
250,1,1,1,12.265440,2.589902,0.550923,0.803256,0.666013,0.330960,0.971218,0.444511,18.778886
251,1,1,1,10.943163,2.705624,0.547471,0.804622,0.671692,0.332098,0.978080,0.371741,17.511790
252,1,1,1,10.746640,2.596443,0.543606,0.801446,0.759421,0.330296,0.976947,0.518006,17.427501
253,1,1,1,13.395329,2.705957,0.553348,0.796234,0.883963,0.327102,0.976985,0.372215,20.165852
254,1,1,1,12.227329,2.698357,0.555046,0.804622,0.664775,0.328609,0.965884,0.393834,18.789822
255,1,1,1,11.647108,2.593483,0.545766,0.796098,0.671717,0.325169,0.965095,0.368105,18.063785
256,1,1,1,12.502474,2.680381,0.554271,0.804431,0.666326,0.327139,0.975895,0.373520,19.039274
257,1,1,1,13.596609,2.685089,0.549840,0.799421,0.661557,0.330425,0.973077,0.366437,20.116154
258,1,1,1,10.760966,2.697428,0.552184,0.802283,0.666301,0.327624,1.017889,0.409040,17.385772
259,0,1,0,13.761421,2.718197,0.546295,0.807329,0.668603,0.326283,0.967606,0.411151,20.362190
260,0,1,0,13.803760,2.687287,0.553187,0.801803,0.671071,0.326283,0.971927,0.366966,20.333496
261,1,1,1,13.658677,2.687698,0.552579,0.796271,0.662498,0.328419,0.964511,0.362511,20.163077
