index,label,pass,prediction,buffer_write,cache_flush,register_setup,fpga_kernel,output_readback,decoder_classifier,patch_embedding,weight_transfer,total_us
55,1,1,1,61.7350,162.8620,0.0000,909.9010,207.6430,141.5320,0.0000,0.0000,1483.6730
56,1,1,1,64.2830,167.9380,0.0000,911.7530,196.0070,136.2830,0.0000,0.0000,1476.2640
57,0,1,0,62.6030,165.5880,0.0000,909.0830,194.2770,136.7450,0.0000,0.0000,1468.2960
58,1,1,1,62.2400,162.3700,0.0000,921.8400,194.8310,136.1170,0.0000,0.0000,1477.3980
59,1,1,1,61.6000,164.7630,0.0000,907.4650,192.1780,136.6530,0.0000,0.0000,1462.6590
60,1,1,1,63.4890,165.8150,0.0000,910.7200,193.0280,133.8710,0.0000,0.0000,1466.9230
61,0,1,0,61.8520,163.9630,0.0000,908.0990,193.0030,134.0430,0.0000,0.0000,1460.9600
62,1,1,1,102.1110,171.3470,0.0000,913.6000,195.7910,139.6490,0.0000,0.0000,1522.4980
63,0,1,0,63.7170,165.3540,0.0000,910.2580,191.5820,135.7480,0.0000,0.0000,1466.6590
64,1,1,1,62.5540,167.6920,0.0000,910.2590,193.3290,136.1540,0.0000,0.0000,1469.9880
65,0,1,0,62.9350,164.9790,0.0000,908.8490,195.0460,134.3570,0.0000,0.0000,1466.1660
66,1,1,1,61.7420,163.5820,0.0000,910.2460,193.8270,134.3810,0.0000,0.0000,1463.7780
67,0,1,0,60.7820,165.0400,0.0000,911.2300,192.6580,136.0990,0.0000,0.0000,1465.8090
68,1,1,1,61.7970,165.3540,0.0000,913.0710,202.5850,140.7010,0.0000,0.0000,1483.5080
69,1,1,1,64.2710,167.2800,0.0000,915.0650,194.4550,135.7360,0.0000,0.0000,1476.8070
70,1,1,1,61.4280,164.1970,0.0000,909.5810,195.1260,135.4220,0.0000,0.0000,1465.7540
71,1,1,1,61.0770,164.9110,0.0000,918.8310,192.9660,136.2710,0.0000,0.0000,1474.0560
72,1,1,1,62.5300,162.6520,0.0000,916.6460,194.3140,134.8740,0.0000,0.0000,1471.0160
73,1,1,0,63.2130,164.6210,0.0000,911.1760,192.7570,135.1200,0.0000,0.0000,1466.8870
74,1,1,1,60.2840,165.2190,0.0000,949.1880,200.9420,136.0610,0.0000,0.0000,1511.6940
75,1,1,1,62.8370,168.0800,0.0000,914.6710,194.5970,136.9480,0.0000,0.0000,1477.1330
76,0,1,0,61.6620,162.3940,0.0000,913.8340,192.2210,134.8620,0.0000,0.0000,1464.9730
77,1,1,1,61.6930,163.8650,0.0000,906.8000,192.1110,132.8550,0.0000,0.0000,1457.3240
78,1,1,1,63.1510,164.5290,0.0000,919.7790,191.0580,135.2680,0.0000,0.0000,1473.7850
79,1,1,1,61.8960,163.5380,0.0000,913.2550,192.0310,135.8770,0.0000,0.0000,1466.5970
80,0,1,0,60.8430,164.1910,0.0000,914.9360,191.4210,134.4800,0.0000,0.0000,1465.8710
81,0,1,0,61.3850,216.3700,0.0000,918.5530,202.1720,139.9510,0.0000,0.0000,1538.4310
82,1,1,1,63.2740,170.6520,0.0000,917.5320,196.2830,138.9300,0.0000,0.0000,1486.6710
83,1,1,1,63.2060,165.2550,0.0000,916.2460,193.8400,133.2370,0.0000,0.0000,1471.7840
84,1,1,1,60.6400,163.9820,0.0000,911.5750,193.2740,134.9350,0.0000,0.0000,1464.4060
85,1,1,1,62.2520,163.7780,0.0000,911.0030,191.8160,137.3840,0.0000,0.0000,1466.2330
86,0,1,1,64.3260,167.1320,0.0000,909.6620,191.7290,134.9050,0.0000,0.0000,1467.7540
87,1,1,1,62.7080,163.4890,0.0000,910.8980,241.5510,154.3870,0.0000,0.0000,1533.0330
88,1,1,0,67.7600,180.7140,0.0000,918.8070,202.5360,139.2980,0.0000,0.0000,1509.1150
89,1,1,1,65.5390,169.5020,0.0000,910.8730,199.0270,137.2130,0.0000,0.0000,1482.1540
90,1,1,1,62.5350,165.7600,0.0000,912.9300,194.7330,137.3660,0.0000,0.0000,1473.3240
91,1,1,0,62.6580,164.7510,0.0000,908.7320,195.0040,134.5540,0.0000,0.0000,1465.6990
92,1,1,1,60.9850,165.6680,0.0000,909.5260,192.7200,135.9760,0.0000,0.0000,1464.8750
93,1,1,1,63.3300,163.3050,0.0000,939.2060,208.6640,141.0710,0.0000,0.0000,1515.5760
94,1,1,1,64.6590,171.0590,0.0000,911.1140,196.1360,138.8490,0.0000,0.0000,1481.8170
95,1,1,1,62.1660,167.6990,0.0000,915.1200,196.4860,136.7330,0.0000,0.0000,1478.2040
96,1,1,1,64.5660,165.3660,0.0000,906.8060,192.9350,136.0430,0.0000,0.0000,1465.7160
97,1,1,1,61.2180,163.5880,0.0000,911.9750,192.8860,136.9050,0.0000,0.0000,1466.5720
98,1,1,1,60.8190,164.2160,0.0000,909.0520,191.3290,134.3260,0.0000,0.0000,1459.7420
99,1,1,1,61.8830,165.9450,0.0000,907.6370,193.2490,134.1660,0.0000,0.0000,1462.8800
100,1,1,1,61.4520,222.4190,0.0000,917.8340,198.5540,138.7330,0.0000,0.0000,1538.9920
101,1,1,1,64.3390,168.9540,0.0000,913.3360,194.2090,136.1100,0.0000,0.0000,1476.9480
102,1,1,1,64.6710,165.1270,0.0000,909.2670,194.1300,134.4370,0.0000,0.0000,1467.6320
103,1,1,1,61.8890,164.8070,0.0000,921.8330,192.6520,133.4650,0.0000,0.0000,1474.6460
104,1,1,0,61.4160,164.3510,0.0000,911.7660,195.1690,135.7350,0.0000,0.0000,1468.4370
105,1,1,1,61.7230,164.4190,0.0000,908.0240,192.1290,134.6650,0.0000,0.0000,1460.9600
106,1,1,0,61.7290,164.0800,0.0000,916.1230,208.6650,139.4030,0.0000,0.0000,1490.0000
107,1,1,0,63.2370,168.2460,0.0000,914.2890,196.2340,134.7260,0.0000,0.0000,1476.7320
108,1,1,1,62.2530,164.1290,0.0000,909.9260,194.2400,135.4160,0.0000,0.0000,1465.9640
109,1,1,1,62.5900,162.9290,0.0000,912.9290,193.0400,132.2950,0.0000,0.0000,1463.7830
110,0,1,0,60.5470,165.0520,0.0000,911.0950,193.0770,133.9930,0.0000,0.0000,1463.7640
111,1,1,1,62.2830,165.0650,0.0000,909.0580,194.7940,134.4430,0.0000,0.0000,1465.6430
112,1,1,1,63.2680,161.5570,0.0000,907.6250,250.9660,140.8680,0.0000,0.0000,1524.2840
113,1,1,1,63.8280,172.8800,0.0000,917.5810,195.8460,137.2490,0.0000,0.0000,1487.3840
114,1,1,1,61.8530,166.0860,0.0000,913.3910,194.7380,134.8620,0.0000,0.0000,1470.9300
115,1,1,1,62.5290,165.3970,0.0000,908.9780,193.9020,134.8550,0.0000,0.0000,1465.6610
116,1,1,1,62.0310,162.7020,0.0000,912.5410,193.0340,136.9850,0.0000,0.0000,1467.2930
117,0,1,0,62.5110,166.1290,0.0000,922.9170,193.2070,133.1450,0.0000,0.0000,1477.9090
118,1,1,1,61.6860,166.1790,0.0000,910.0430,192.6220,133.3480,0.0000,0.0000,1463.8780
119,1,1,1,62.1720,206.5170,0.0000,914.6030,199.3600,137.0160,0.0000,0.0000,1519.6680
120,1,1,1,63.2550,167.8460,0.0000,921.8280,195.3600,137.9440,0.0000,0.0000,1486.2330
121,1,1,1,62.1470,164.3330,0.0000,915.1320,192.7510,135.8710,0.0000,0.0000,1470.2340
122,1,1,1,60.5660,164.3450,0.0000,913.4160,193.9070,133.4090,0.0000,0.0000,1465.6430
123,1,1,1,60.9600,162.5910,0.0000,910.9780,193.6620,136.1170,0.0000,0.0000,1464.3080
124,0,1,0,63.6120,165.3170,0.0000,909.7170,191.9070,133.7230,0.0000,0.0000,1464.2760
125,1,1,1,61.2190,165.4460,0.0000,910.2210,202.5600,137.0960,0.0000,0.0000,1476.5420
126,1,1,1,62.9170,169.1880,0.0000,914.8120,194.5540,137.8340,0.0000,0.0000,1479.3050
127,1,1,1,62.5110,167.8830,0.0000,923.1510,193.9330,134.6340,0.0000,0.0000,1482.1120
128,1,1,1,62.3200,166.1850,0.0000,910.6030,192.6030,134.7500,0.0000,0.0000,1466.4610
129,0,1,1,63.1380,165.3420,0.0000,908.7750,192.1110,133.9080,0.0000,0.0000,1463.2740
130,0,1,0,60.8240,166.0130,0.0000,912.2220,192.0680,135.8340,0.0000,0.0000,1466.9610
131,1,1,1,61.0650,162.7500,0.0000,922.7320,241.1820,139.5260,0.0000,0.0000,1527.2550
132,1,1,1,62.0430,169.0280,0.0000,914.7690,195.0710,137.7670,0.0000,0.0000,1478.6780
133,1,1,1,63.2980,165.6180,0.0000,911.5010,192.7630,136.3940,0.0000,0.0000,1469.5740
134,0,1,0,63.5080,163.0340,0.0000,913.2440,191.7290,134.8980,0.0000,0.0000,1466.4130
135,1,1,1,61.3670,163.5200,0.0000,910.7260,193.3290,135.8770,0.0000,0.0000,1464.8190
136,1,1,1,64.4980,162.7880,0.0000,910.1110,192.5110,134.0860,0.0000,0.0000,1463.9940
137,1,1,1,62.8490,163.3050,0.0000,912.8370,191.6370,133.6980,0.0000,0.0000,1464.3260
138,0,1,0,61.0890,205.1510,0.0000,914.6090,202.8430,139.3540,0.0000,0.0000,1523.0460
139,1,1,1,63.6120,167.7970,0.0000,910.0730,194.1840,136.0800,0.0000,0.0000,1471.7460
140,0,1,0,62.6090,163.0040,0.0000,923.1260,192.8120,134.6650,0.0000,0.0000,1476.2160
141,1,1,1,63.7230,164.9240,0.0000,914.4370,194.1040,135.3660,0.0000,0.0000,1472.5540
142,1,1,1,63.1330,163.7790,0.0000,911.5330,193.1560,134.6650,0.0000,0.0000,1466.2660
143,1,1,1,62.9050,164.6280,0.0000,912.3940,194.0180,131.9270,0.0000,0.0000,1465.8720
144,1,1,1,63.4030,164.0740,0.0000,921.7360,208.6340,139.3970,0.0000,0.0000,1497.2440
145,1,1,1,63.6670,171.1130,0.0000,912.5050,197.7050,136.2400,0.0000,0.0000,1481.2300
146,1,1,1,61.7290,168.0680,0.0000,911.4520,196.0680,135.5390,0.0000,0.0000,1472.8560
147,1,1,1,61.7910,164.3260,0.0000,907.9870,192.7640,135.6240,0.0000,0.0000,1462.4920
148,1,1,1,61.4830,164.4190,0.0000,913.1070,191.6620,134.5360,0.0000,0.0000,1465.2070
149,1,1,1,63.6920,163.0340,0.0000,915.1140,191.0400,133.0400,0.0000,0.0000,1465.9200
150,1,1,1,60.8190,161.2250,0.0000,920.5970,238.2220,138.2160,0.0000,0.0000,1519.0790
151,1,1,1,63.7290,169.1200,0.0000,910.7510,194.6710,135.1200,0.0000,0.0000,1473.3910
152,1,1,1,63.5630,164.6950,0.0000,917.6490,192.1230,137.8520,0.0000,0.0000,1475.8820
153,1,1,1,63.2920,164.7200,0.0000,909.3900,191.2240,134.3390,0.0000,0.0000,1462.9650
154,1,1,1,62.4000,164.4680,0.0000,908.8920,192.7880,134.8610,0.0000,0.0000,1463.4090
155,1,1,1,62.6580,164.0550,0.0000,908.5290,191.9750,134.1230,0.0000,0.0000,1461.3400
156,1,1,1,62.1730,164.6830,0.0000,912.5910,193.6370,134.4370,0.0000,0.0000,1467.5210
157,1,1,1,61.4470,164.3870,0.0000,951.0280,202.1360,137.8210,0.0000,0.0000,1516.8190
158,0,1,0,61.8400,166.6400,0.0000,910.3570,195.2980,135.3540,0.0000,0.0000,1469.4890
159,1,1,1,62.8740,166.0000,0.0000,912.0740,193.9700,135.6610,0.0000,0.0000,1470.5790
160,1,1,1,62.7260,167.4150,0.0000,910.2520,194.1470,135.1570,0.0000,0.0000,1469.6970
161,1,1,0,61.8700,164.9240,0.0000,909.4770,195.4330,135.8520,0.0000,0.0000,1467.5560
162,1,1,1,62.4680,165.0520,0.0000,913.3900,192.4800,132.9530,0.0000,0.0000,1466.3430
163,1,1,1,61.5020,163.9260,0.0000,911.0090,203.1440,138.3260,0.0000,0.0000,1477.9070
164,0,1,0,63.2860,167.7230,0.0000,923.2250,194.2760,135.0710,0.0000,0.0000,1483.5810
165,0,1,0,62.2280,167.1760,0.0000,908.8250,193.3110,134.6900,0.0000,0.0000,1466.2300
166,1,1,1,61.7230,165.4590,0.0000,910.6150,192.2710,133.9010,0.0000,0.0000,1463.9690
167,0,1,0,61.1690,165.6060,0.0000,913.0830,192.7750,134.7020,0.0000,0.0000,1467.3350
168,1,1,1,63.3350,165.3420,0.0000,913.9870,194.1360,135.0520,0.0000,0.0000,1471.8520
169,0,1,0,61.8280,162.6890,0.0000,911.4340,194.7450,180.3070,0.0000,0.0000,1511.0030
170,0,1,1,61.6190,168.5970,0.0000,910.8980,195.6920,136.3380,0.0000,0.0000,1473.1440
171,1,1,1,61.7910,165.9940,0.0000,910.0680,194.9170,133.9630,0.0000,0.0000,1466.7330
172,1,1,1,61.7300,164.7880,0.0000,910.7140,192.2710,133.5630,0.0000,0.0000,1463.0660
173,1,1,1,62.6400,164.6710,0.0000,909.8760,192.7140,135.0890,0.0000,0.0000,1464.9900
174,1,1,1,62.2090,163.9450,0.0000,914.8860,191.5810,135.8650,0.0000,0.0000,1468.4860
175,1,1,1,62.0990,164.0500,0.0000,920.2890,193.3480,135.6550,0.0000,0.0000,1475.4410
176,0,1,0,62.7140,163.1560,0.0000,923.4220,206.6150,138.6640,0.0000,0.0000,1494.5710
177,1,1,1,63.2060,167.4460,0.0000,911.4150,195.0520,136.0860,0.0000,0.0000,1473.2050
178,1,1,1,61.8580,164.7020,0.0000,911.9690,194.5790,134.0550,0.0000,0.0000,1467.1630
179,1,1,1,61.6060,164.5600,0.0000,911.1440,195.7040,136.6830,0.0000,0.0000,1469.6970
180,1,1,1,61.7300,161.8210,0.0000,921.1570,191.3780,135.7720,0.0000,0.0000,1471.8580
181,1,1,1,61.4210,162.1600,0.0000,914.3500,192.5470,133.6740,0.0000,0.0000,1464.1520
182,1,1,1,60.5350,164.4370,0.0000,915.7910,204.2150,137.7350,0.0000,0.0000,1482.7130
183,1,1,1,61.7420,167.3910,0.0000,916.4430,195.9270,135.9940,0.0000,0.0000,1477.4970
184,1,1,1,62.9300,163.6740,0.0000,917.6610,195.4090,134.4430,0.0000,0.0000,1474.1170
185,1,1,1,62.2030,164.8430,0.0000,915.6860,193.6930,135.4100,0.0000,0.0000,1471.8350
186,1,1,1,62.8680,166.0490,0.0000,908.1170,192.7200,136.0000,0.0000,0.0000,1465.7540
187,0,1,1,61.7600,164.7690,0.0000,910.0740,193.7350,133.3170,0.0000,0.0000,1463.6550
188,1,1,1,62.1360,163.9080,0.0000,907.3110,190.7440,135.3110,0.0000,0.0000,1459.4100
189,1,1,1,66.8920,169.9700,0.0000,914.7760,194.8240,137.7480,0.0000,0.0000,1484.2100
190,0,1,0,62.7320,167.7910,0.0000,911.0400,194.6030,136.3510,0.0000,0.0000,1472.5170
191,1,1,1,63.6240,165.4770,0.0000,910.8060,193.4700,135.1450,0.0000,0.0000,1468.5220
192,1,1,1,63.2240,165.5510,0.0000,918.6770,192.8670,134.9290,0.0000,0.0000,1475.2480
193,1,1,1,61.1010,164.3930,0.0000,913.0950,190.8740,131.8710,0.0000,0.0000,1461.3340
194,1,1,1,62.7260,165.0400,0.0000,913.0520,193.1880,135.9690,0.0000,0.0000,1469.9750
195,1,1,1,62.0920,164.0060,0.0000,906.4870,203.0900,137.5570,0.0000,0.0000,1473.2320
196,0,1,0,61.8640,165.7230,0.0000,911.6310,195.2370,137.9750,0.0000,0.0000,1472.4300
197,1,1,1,62.1850,165.6000,0.0000,911.0590,195.0710,135.6000,0.0000,0.0000,1469.5150
198,1,1,1,61.8340,164.0240,0.0000,908.9660,193.5270,133.0460,0.0000,0.0000,1461.3970
199,1,1,1,62.3880,164.5420,0.0000,911.3410,192.9660,133.5810,0.0000,0.0000,1464.8180
200,0,1,0,62.7390,166.6520,0.0000,910.5470,191.6740,136.0610,0.0000,0.0000,1467.6730
201,1,1,1,60.7260,166.2520,0.0000,913.1440,200.9290,139.5070,0.0000,0.0000,1480.5580
202,1,1,1,63.7110,168.8430,0.0000,913.2060,194.6210,135.5320,0.0000,0.0000,1475.9130
203,1,1,1,60.9910,164.6210,0.0000,910.3700,194.4550,135.8150,0.0000,0.0000,1466.2520
204,1,1,1,61.2620,165.3480,0.0000,923.8830,194.1790,134.1110,0.0000,0.0000,1478.7830
205,1,1,1,62.3010,165.3040,0.0000,910.4490,191.5200,134.7570,0.0000,0.0000,1464.3310
206,1,1,1,61.8520,165.4030,0.0000,913.7790,195.8530,133.4340,0.0000,0.0000,1470.3210
207,1,1,1,62.2950,164.1420,0.0000,907.1320,194.1230,134.3940,0.0000,0.0000,1462.0860
208,1,1,1,62.6460,211.4160,0.0000,914.5780,194.2900,136.5910,0.0000,0.0000,1519.5210
209,0,1,0,63.5940,165.3300,0.0000,910.4670,195.4890,135.7420,0.0000,0.0000,1470.6220
210,1,1,1,63.5020,167.3360,0.0000,913.3290,193.7600,133.5260,0.0000,0.0000,1471.4530
211,1,1,1,61.3350,164.7080,0.0000,916.8860,193.9750,167.2730,0.0000,0.0000,1504.1770
212,1,1,1,78.5530,213.9940,0.0000,925.8770,214.9100,152.6830,0.0000,0.0000,1586.0170
213,0,1,0,66.7390,178.3940,0.0000,917.5570,198.9730,141.6060,0.0000,0.0000,1503.2690
214,1,1,1,63.6620,168.6830,0.0000,919.2920,213.8030,144.3450,0.0000,0.0000,1509.7850
215,0,1,0,65.3230,173.6370,0.0000,918.5790,197.5330,140.6650,0.0000,0.0000,1495.7370
216,1,1,1,64.2340,167.0160,0.0000,910.2400,195.3040,136.7080,0.0000,0.0000,1473.5020
217,1,1,1,62.7630,166.2090,0.0000,913.2680,193.4710,134.0430,0.0000,0.0000,1469.7540
218,0,1,0,63.3350,165.0890,0.0000,908.6950,192.6710,137.7160,0.0000,0.0000,1467.5060
219,1,1,1,60.4860,163.0900,0.0000,908.7010,192.5850,135.3050,0.0000,0.0000,1460.1670
220,1,1,1,60.6580,165.3600,0.0000,919.6060,205.1450,139.3790,0.0000,0.0000,1490.1480
221,1,1,1,63.2310,170.6210,0.0000,916.4560,195.9690,137.8030,0.0000,0.0000,1484.0800
222,1,1,1,63.8520,165.4340,0.0000,912.2400,194.4560,134.5290,0.0000,0.0000,1470.5110
223,1,1,1,63.8890,163.6250,0.0000,912.4310,192.9720,136.2340,0.0000,0.0000,1469.1510
224,0,1,0,62.4120,163.5570,0.0000,912.3320,193.9330,136.1970,0.0000,0.0000,1468.4310
225,1,1,1,61.2430,164.2400,0.0000,909.3160,193.0520,133.4650,0.0000,0.0000,1461.3160
226,0,1,0,64.4120,162.7810,0.0000,912.6220,192.0430,135.5450,0.0000,0.0000,1467.4030
227,1,1,1,68.6520,171.3970,0.0000,912.8620,193.8830,137.3230,0.0000,0.0000,1484.1170
228,1,1,1,61.0210,165.7110,0.0000,923.1020,194.9230,134.3330,0.0000,0.0000,1479.0900
229,1,1,1,60.1670,164.9360,0.0000,915.8160,193.1630,134.6830,0.0000,0.0000,1468.7650
230,1,1,1,62.2030,165.2500,0.0000,912.9720,192.5540,134.3020,0.0000,0.0000,1467.2810
231,1,1,1,61.7600,164.5660,0.0000,911.8090,191.6610,135.7350,0.0000,0.0000,1465.5310
232,1,1,1,61.6430,164.1350,0.0000,911.1450,192.0300,134.1420,0.0000,0.0000,1463.0950
233,1,1,1,61.9270,165.5380,0.0000,914.5600,201.5880,139.2000,0.0000,0.0000,1482.8130
234,1,1,0,62.5420,167.5380,0.0000,911.6130,193.5380,135.2980,0.0000,0.0000,1470.5290
235,1,1,1,62.5970,166.8060,0.0000,910.7630,192.9290,137.2800,0.0000,0.0000,1470.3750
236,1,1,1,63.0580,161.9080,0.0000,911.3350,193.5940,135.1820,0.0000,0.0000,1465.0770
237,1,1,1,62.4490,164.3020,0.0000,910.3630,192.1300,134.3440,0.0000,0.0000,1463.5880
238,1,1,1,61.7600,165.2060,0.0000,908.9110,193.5880,134.4610,0.0000,0.0000,1463.9260
239,1,1,1,61.2800,163.3540,0.0000,910.3450,201.6860,139.0030,0.0000,0.0000,1475.6680
240,1,1,1,64.3880,165.7600,0.0000,913.4530,192.2340,135.9630,0.0000,0.0000,1471.7980
241,1,1,1,63.8590,165.8830,0.0000,923.5760,194.7940,136.5970,0.0000,0.0000,1484.7090
242,1,1,1,61.2500,163.5510,0.0000,910.7140,193.7350,136.0860,0.0000,0.0000,1465.3360
243,1,1,1,62.4060,164.9600,0.0000,919.5440,192.5910,133.6670,0.0000,0.0000,1473.1680
244,1,1,1,62.7690,162.8310,0.0000,907.0460,192.8620,133.5070,0.0000,0.0000,1459.0150
245,1,1,1,60.8120,164.1730,0.0000,913.4280,192.5160,136.3080,0.0000,0.0000,1467.2370
246,1,1,1,60.6830,215.0030,0.0000,913.6490,199.4030,138.3510,0.0000,0.0000,1527.0890
247,0,1,0,61.8530,166.8620,0.0000,909.6610,193.0580,138.0860,0.0000,0.0000,1469.5200
248,1,1,1,64.3450,164.5170,0.0000,909.1260,192.8370,131.8710,0.0000,0.0000,1462.6960
249,1,1,1,61.0340,165.1630,0.0000,909.2860,192.5350,133.2430,0.0000,0.0000,1461.2610
250,1,1,1,60.6710,164.4990,0.0000,914.3260,192.2520,137.1390,0.0000,0.0000,1468.8870
251,1,1,1,61.9020,163.3850,0.0000,912.7320,192.7570,133.3600,0.0000,0.0000,1464.1360
252,1,1,1,64.0300,163.9810,0.0000,914.3020,201.1330,138.5960,0.0000,0.0000,1482.0420
253,1,1,1,63.1690,167.6680,0.0000,916.0560,193.4590,137.3230,0.0000,0.0000,1477.6750
254,1,1,1,60.4860,162.8190,0.0000,909.6300,193.7350,135.6490,0.0000,0.0000,1462.3190
255,1,1,1,62.6520,165.0580,0.0000,908.2950,191.8270,134.6830,0.0000,0.0000,1462.5150
