label,ref_logit0,ref_logit1,hw_logit0,hw_logit1,ref_pred,hw_pred,correct_ref,correct_hw,match_ref_hw,abs_error
1,0.3443851172924042,0.9856526851654053,0.1884765625,1.03125,1,1,1,1,1,0.15590855479240417
1,-2.981067180633545,2.541642904281616,-2.818359375,2.4091796875,1,1,1,1,1,0.16270780563354492
1,-3.635465145111084,2.344501495361328,-3.681640625,2.400390625,1,1,1,1,1,0.055889129638671875
1,-2.2268013954162598,1.6064742803573608,-2.0859375,1.4990234375,1,1,1,1,1,0.14086389541625977
0,-0.629594624042511,1.4270890951156616,-0.6640625,1.4501953125,1,1,0,0,1,0.034467875957489014
1,-0.146542489528656,1.110361933708191,-0.2138671875,1.10546875,1,1,1,1,1,0.067324697971344
1,0.6301007270812988,0.6349397897720337,0.666015625,0.580078125,1,0,1,0,0,0.05486166477203369
1,-3.004415988922119,1.8802472352981567,-3.0966796875,1.9765625,1,1,1,1,1,0.09631526470184326
1,-0.15351366996765137,1.072067379951477,-0.0361328125,0.966796875,1,1,1,1,1,0.11738085746765137
1,1.1724847555160522,0.2139521688222885,1.2216796875,0.177734375,0,0,0,0,1,0.049194931983947754
1,-2.175570011138916,1.5761371850967407,-2.0234375,1.455078125,1,1,1,1,1,0.15213251113891602
1,-1.9272689819335938,1.425388216972351,-1.86328125,1.3828125,1,1,1,1,1,0.06398773193359375
1,-2.7443320751190186,2.452960252761841,-2.7197265625,2.412109375,1,1,1,1,1,0.04085087776184082
1,-1.0789415836334229,0.5788955688476562,-1.4423828125,0.865234375,1,1,1,1,1,0.36344122886657715
1,-0.21826520562171936,0.9530678987503052,-0.09375,0.8896484375,1,1,1,1,1,0.12451520562171936
1,-2.85697078704834,2.5576813220977783,-2.71875,2.42578125,1,1,1,1,1,0.13822078704833984
1,-1.9272689819335938,1.425388216972351,-1.86328125,1.3828125,1,1,1,1,1,0.06398773193359375
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
1,-2.7443320751190186,2.452960252761841,-2.7197265625,2.412109375,1,1,1,1,1,0.04085087776184082
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
1,-3.0467562675476074,2.5945746898651123,-2.94140625,2.48828125,1,1,1,1,1,0.1062934398651123
1,-3.4510741233825684,2.3940935134887695,-3.392578125,2.34375,1,1,1,1,1,0.05849599838256836
1,1.7869940996170044,-0.11295326054096222,1.798828125,-0.1337890625,0,0,0,0,1,0.02083580195903778
1,-1.284936785697937,1.5958694219589233,-1.1572265625,1.4990234375,1,1,1,1,1,0.127710223197937
1,2.292436361312866,0.04216639697551727,2.2763671875,0.046875,0,0,0,0,1,0.01606917381286621
1,0.3673146069049835,0.1354753077030182,0.330078125,0.140625,0,0,0,0,1,0.03723648190498352
1,-2.8099987506866455,2.3548405170440674,-2.7861328125,2.2978515625,1,1,1,1,1,0.05698895454406738
1,-2.34649920463562,2.253732442855835,-2.314453125,2.1796875,1,1,1,1,1,0.07404494285583496
0,1.5810965299606323,0.019062548875808716,1.5693359375,0.0087890625,0,0,1,1,1,0.011760592460632324
1,-2.5731396675109863,2.1245810985565186,-2.4697265625,2.048828125,1,1,1,1,1,0.10341310501098633
1,0.0032642483711242676,0.9641860723495483,-0.00390625,0.9384765625,1,1,1,1,1,0.02570950984954834
1,-2.700967788696289,2.0259666442871094,-2.6806640625,1.98828125,1,1,1,1,1,0.037685394287109375
1,-2.7600131034851074,2.4819915294647217,-2.6845703125,2.3857421875,1,1,1,1,1,0.09624934196472168
1,-2.4048004150390625,2.1229584217071533,-2.3544921875,2.060546875,1,1,1,1,1,0.06241154670715332
1,-3.0003979206085205,2.5589678287506104,-2.79296875,2.4072265625,1,1,1,1,1,0.2074291706085205
0,2.6504249572753906,-0.4519078731536865,2.7001953125,-0.447265625,0,0,1,1,1,0.049770355224609375
1,-3.171989917755127,2.6233386993408203,-3.146484375,2.583984375,1,1,1,1,1,0.03935432434082031
1,-1.6661478281021118,1.2547036409378052,-1.7197265625,1.37109375,1,1,1,1,1,0.11639010906219482
1,-0.5071532130241394,1.2294104099273682,-0.4453125,1.1572265625,1,1,1,1,1,0.07218384742736816
1,-2.5731396675109863,2.1245810985565186,-2.4697265625,2.048828125,1,1,1,1,1,0.10341310501098633
1,-0.7667326927185059,1.1405335664749146,-0.76953125,1.16015625,1,1,1,1,1,0.01962268352508545
1,-0.709270715713501,1.4921804666519165,-0.5732421875,1.3828125,1,1,1,1,1,0.13602852821350098
0,2.1214535236358643,-0.10707995295524597,1.98828125,-0.03515625,0,0,1,1,1,0.13317227363586426
1,-2.5731396675109863,2.1245810985565186,-2.4697265625,2.048828125,1,1,1,1,1,0.10341310501098633
1,-2.5660183429718018,2.2963309288024902,-2.48046875,2.20703125,1,1,1,1,1,0.08929967880249023
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
1,-2.94991397857666,1.2562940120697021,-3.2158203125,1.498046875,1,1,1,1,1,0.26590633392333984
0,-2.257153034210205,2.276906728744507,-2.146484375,2.208984375,1,1,0,0,1,0.11066865921020508
0,3.7055442333221436,-0.8271631598472595,3.6826171875,-0.7939453125,0,0,1,1,1,0.03321784734725952
1,-2.2425081729888916,1.966936707496643,-2.25390625,1.9501953125,1,1,1,1,1,0.016741394996643066
1,-0.9694346189498901,0.7245964407920837,-0.92578125,0.6796875,1,1,1,1,1,0.04490894079208374
1,-0.7768579721450806,1.431738018989563,-0.6845703125,1.3994140625,1,1,1,1,1,0.09228765964508057
0,1.8728128671646118,-0.1006748229265213,1.884765625,-0.125,0,0,1,1,1,0.0243251770734787
1,-2.0731265544891357,1.2678431272506714,-1.947265625,1.205078125,1,1,1,1,1,0.12586092948913574
1,0.14919453859329224,1.04887855052948,0.185546875,0.9921875,1,1,1,1,1,0.05669105052947998
1,-2.857896089553833,2.600438356399536,-2.671875,2.4306640625,1,1,1,1,1,0.186021089553833
0,1.3761712312698364,0.36510372161865234,1.380859375,0.3876953125,0,0,1,1,1,0.022591590881347656
1,-2.6675121784210205,2.3193681240081787,-2.64453125,2.263671875,1,1,1,1,1,0.05569624900817871
0,2.7830846309661865,-0.44503772258758545,2.7353515625,-0.4306640625,0,0,1,1,1,0.04773306846618652
1,-0.3125792145729065,1.175120234489441,-0.1904296875,1.0751953125,1,1,1,1,1,0.1221495270729065
1,-2.4048004150390625,2.1229584217071533,-2.3544921875,2.060546875,1,1,1,1,1,0.06241154670715332
1,-2.8520116806030273,2.362138271331787,-2.8193359375,2.3046875,1,1,1,1,1,0.05745077133178711
1,-1.8623058795928955,0.7105032801628113,-2.1220703125,0.91015625,1,1,1,1,1,0.2597644329071045
1,-2.47440767288208,1.3459285497665405,-2.435546875,1.37109375,1,1,1,1,1,0.03886079788208008
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
1,-0.2631309926509857,1.16846764087677,-0.201171875,1.1103515625,1,1,1,1,1,0.06195911765098572
1,-3.2119452953338623,2.6627254486083984,-3.052734375,2.521484375,1,1,1,1,1,0.1592109203338623
1,-3.6226468086242676,2.3602640628814697,-3.6806640625,2.41796875,1,1,1,1,1,0.05801725387573242
1,-0.6479765176773071,1.1880820989608765,-0.5234375,1.0791015625,1,1,1,1,1,0.12453901767730713
1,-2.651008129119873,1.8075381517410278,-2.43359375,1.66796875,1,1,1,1,1,0.21741437911987305
1,0.23021772503852844,1.1972721815109253,0.1767578125,1.181640625,1,1,1,1,1,0.05345991253852844
1,-4.007341384887695,2.472885847091675,-3.970703125,2.48046875,1,1,1,1,1,0.03663825988769531
1,-3.2517428398132324,2.51644229888916,-3.16015625,2.4384765625,1,1,1,1,1,0.09158658981323242
1,-2.5660183429718018,2.2963309288024902,-2.48046875,2.20703125,1,1,1,1,1,0.08929967880249023
1,-0.21826520562171936,0.9530678987503052,-0.09375,0.8896484375,1,1,1,1,1,0.12451520562171936
1,-1.3902313709259033,1.3816683292388916,-1.279296875,1.3115234375,1,1,1,1,1,0.11093449592590332
0,3.7408127784729004,-1.0047212839126587,3.7470703125,-1.001953125,0,0,1,1,1,0.006257534027099609
1,-3.1194119453430176,2.277193069458008,-3.09375,2.27734375,1,1,1,1,1,0.025661945343017578
1,-3.1016693115234375,2.5066452026367188,-3.0634765625,2.462890625,1,1,1,1,1,0.04375457763671875
1,0.33163633942604065,0.6712087392807007,0.451171875,0.6123046875,1,1,1,1,1,0.11953553557395935
1,-2.8328514099121094,2.6335208415985107,-2.740234375,2.509765625,1,1,1,1,1,0.12375521659851074
1,-2.8440089225769043,2.618591547012329,-2.7373046875,2.4931640625,1,1,1,1,1,0.1254274845123291
0,1.9036659002304077,0.021741561591625214,1.853515625,0.0,0,0,1,1,1,0.050150275230407715
0,2.340102195739746,-0.13911853730678558,2.4140625,-0.2177734375,0,0,1,1,1,0.07865490019321442
1,-2.4048004150390625,2.1229584217071533,-2.3544921875,2.060546875,1,1,1,1,1,0.06241154670715332
0,2.431849718093872,-1.1562234163284302,2.6376953125,-1.2255859375,0,0,1,1,1,0.20584559440612793
1,-2.5729126930236816,1.6854568719863892,-2.357421875,1.537109375,1,1,1,1,1,0.21549081802368164
0,1.812371850013733,0.15705853700637817,1.728515625,0.1904296875,0,0,1,1,1,0.08385622501373291
0,-0.7148017883300781,1.2892506122589111,-0.646484375,1.26953125,1,1,0,0,1,0.06831741333007812
1,-1.9603387117385864,1.2892745733261108,-2.1767578125,1.4931640625,1,1,1,1,1,0.21641910076141357
1,-2.3508355617523193,2.1052939891815186,-2.3369140625,2.0859375,1,1,1,1,1,0.019356489181518555
1,-3.3315343856811523,2.7631232738494873,-3.1708984375,2.6318359375,1,1,1,1,1,0.16063594818115234
1,-1.8870714902877808,1.853745937347412,-1.9033203125,1.8330078125,1,1,1,1,1,0.02073812484741211
1,-3.0836222171783447,2.4234089851379395,-2.8837890625,2.2919921875,1,1,1,1,1,0.19983315467834473
0,2.476628303527832,-0.4395204782485962,2.4013671875,-0.4248046875,0,0,1,1,1,0.07526111602783203
1,-2.544412612915039,2.2265541553497314,-2.515625,2.1943359375,1,1,1,1,1,0.032218217849731445
1,-0.96849524974823,0.501033365726471,-1.3916015625,0.818359375,1,1,1,1,1,0.42310631275177
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
1,-1.2446824312210083,1.168765902519226,-1.3271484375,1.2236328125,1,1,1,1,1,0.0824660062789917
1,-0.05808869004249573,0.996762752532959,-0.115234375,0.9951171875,1,1,1,1,1,0.05714568495750427
1,-2.9596500396728516,2.479217290878296,-2.828125,2.365234375,1,1,1,1,1,0.13152503967285156
1,-2.5660183429718018,2.2963309288024902,-2.48046875,2.20703125,1,1,1,1,1,0.08929967880249023
1,-3.1791348457336426,2.6516425609588623,-3.0283203125,2.525390625,1,1,1,1,1,0.15081453323364258
1,-1.6625980138778687,1.8859667778015137,-1.74609375,1.8837890625,1,1,1,1,1,0.08349573612213135
1,-1.8759478330612183,1.7982370853424072,-1.7119140625,1.6552734375,1,1,1,1,1,0.16403377056121826
0,-0.3562876582145691,1.2806626558303833,-0.380859375,1.2763671875,1,1,0,0,1,0.024571716785430908
1,-3.1134088039398193,2.696704626083374,-3.04296875,2.60546875,1,1,1,1,1,0.09123587608337402
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
0,2.716121196746826,-0.539059579372406,2.689453125,-0.5380859375,0,0,1,1,1,0.026668071746826172
1,-2.6346218585968018,2.242029905319214,-2.6337890625,2.224609375,1,1,1,1,1,0.017420530319213867
1,0.17026200890541077,0.8774604201316833,0.0712890625,0.9228515625,1,1,1,1,1,0.09897294640541077
1,-1.996561050415039,2.0961873531341553,-2.005859375,2.0615234375,1,1,1,1,1,0.03466391563415527
1,-0.5497334003448486,1.2427259683609009,-0.5478515625,1.2373046875,1,1,1,1,1,0.005421280860900879
1,-2.7719218730926514,2.317237138748169,-2.6396484375,2.21484375,1,1,1,1,1,0.13227343559265137
0,1.662257432937622,-0.058850035071372986,1.701171875,-0.1005859375,0,0,1,1,1,0.041735902428627014
1,-3.9260103702545166,2.5130603313446045,-3.8486328125,2.484375,1,1,1,1,1,0.0773775577545166
1,-2.5660183429718018,2.2963309288024902,-2.48046875,2.20703125,1,1,1,1,1,0.08929967880249023
1,-1.0915361642837524,1.2369871139526367,-0.96484375,1.1357421875,1,1,1,1,1,0.12669241428375244
0,3.073380947113037,-0.4361259937286377,2.9736328125,-0.3046875,0,0,1,1,1,0.1314384937286377
1,-2.7443320751190186,2.452960252761841,-2.7197265625,2.412109375,1,1,1,1,1,0.04085087776184082
1,-0.9772210121154785,0.7238226532936096,-0.9306640625,0.6767578125,1,1,1,1,1,0.04706484079360962
1,-3.227699041366577,1.8445407152175903,-2.9853515625,1.7607421875,1,1,1,1,1,0.24234747886657715
1,-2.852843761444092,2.600783109664917,-2.6767578125,2.4423828125,1,1,1,1,1,0.1760859489440918
1,-1.7341543436050415,1.5024431943893433,-1.6943359375,1.43359375,1,1,1,1,1,0.06884944438934326
1,-2.2670207023620605,2.1782846450805664,-2.255859375,2.13671875,1,1,1,1,1,0.041565895080566406
1,-2.5140843391418457,2.1103742122650146,-2.498046875,2.06640625,1,1,1,1,1,0.04396796226501465
1,-0.034725844860076904,0.8365856409072876,0.06640625,0.7880859375,1,1,1,1,1,0.1011320948600769
0,3.72487473487854,-0.8670231103897095,3.681640625,-0.83984375,0,0,1,1,1,0.04323410987854004
1,-0.2884456217288971,1.2632441520690918,-0.2275390625,1.201171875,1,1,1,1,1,0.0620722770690918
1,-0.3818248212337494,1.4139399528503418,-0.3798828125,1.4619140625,1,1,1,1,1,0.0479741096496582
1,-2.360987663269043,2.4316134452819824,-2.28125,2.3486328125,1,1,1,1,1,0.08298063278198242
0,2.427794933319092,-0.5447599291801453,2.4912109375,-0.5908203125,0,0,1,1,1,0.0634160041809082
1,-2.588893413543701,2.1034443378448486,-2.5859375,2.083984375,1,1,1,1,1,0.019459962844848633
0,1.812371850013733,0.15705853700637817,1.728515625,0.1904296875,0,0,1,1,1,0.08385622501373291
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
1,-3.3406898975372314,2.750633955001831,-3.1943359375,2.6298828125,1,1,1,1,1,0.14635396003723145
0,0.927219033241272,0.2718716859817505,0.64453125,0.5244140625,0,0,1,1,1,0.282687783241272
1,-1.4962705373764038,1.2976707220077515,-1.3876953125,1.2197265625,1,1,1,1,1,0.10857522487640381
1,-2.5660183429718018,2.2963309288024902,-2.48046875,2.20703125,1,1,1,1,1,0.08929967880249023
1,-2.302618980407715,1.8869861364364624,-2.345703125,1.90234375,1,1,1,1,1,0.043084144592285156
1,-3.638397693634033,2.3973171710968018,-3.693359375,2.4560546875,1,1,1,1,1,0.05873751640319824
1,-2.5731396675109863,2.1245810985565186,-2.4697265625,2.048828125,1,1,1,1,1,0.10341310501098633
0,0.8400697708129883,0.3773065209388733,0.90234375,0.33984375,0,0,1,1,1,0.06227397918701172
1,-1.75234854221344,1.6728225946426392,-1.7392578125,1.646484375,1,1,1,1,1,0.02633821964263916
0,1.7242270708084106,-0.017873428761959076,1.8193359375,-0.09765625,0,0,1,1,1,0.09510886669158936
1,-0.8052915334701538,1.4348657131195068,-0.7470703125,1.3740234375,1,1,1,1,1,0.060842275619506836
1,-2.4048004150390625,2.1229584217071533,-2.3544921875,2.060546875,1,1,1,1,1,0.06241154670715332
1,-2.7443320751190186,2.452960252761841,-2.7197265625,2.412109375,1,1,1,1,1,0.04085087776184082
1,-1.284936785697937,1.5958694219589233,-1.1572265625,1.4990234375,1,1,1,1,1,0.127710223197937
1,-3.5736451148986816,2.2113378047943115,-3.7001953125,2.3232421875,1,1,1,1,1,0.12655019760131836
1,-3.0134637355804443,2.7307236194610596,-2.935546875,2.609375,1,1,1,1,1,0.12134861946105957
1,-2.853498935699463,2.3821537494659424,-2.685546875,2.2578125,1,1,1,1,1,0.1679520606994629
1,0.7168892621994019,0.3240179419517517,0.8056640625,0.3095703125,0,0,0,0,1,0.08877480030059814
1,-0.5492031574249268,1.29671049118042,-0.4375,1.197265625,1,1,1,1,1,0.11170315742492676
1,-0.48735296726226807,1.0169923305511475,-0.306640625,0.9072265625,1,1,1,1,1,0.18071234226226807
1,-0.07227656245231628,1.0078221559524536,-0.130859375,1.0009765625,1,1,1,1,1,0.058582812547683716
1,-2.836555242538452,2.592780351638794,-2.759765625,2.490234375,1,1,1,1,1,0.10254597663879395
1,-0.08191606402397156,0.7492494583129883,0.0126953125,0.6904296875,1,1,1,1,1,0.09461137652397156
1,-2.7443320751190186,2.452960252761841,-2.7197265625,2.412109375,1,1,1,1,1,0.04085087776184082
1,-2.5660183429718018,2.2963309288024902,-2.48046875,2.20703125,1,1,1,1,1,0.08929967880249023
1,-0.9686282873153687,0.7864654064178467,-0.9140625,0.7265625,1,1,1,1,1,0.05990290641784668
1,-4.107241630554199,2.3751559257507324,-4.068359375,2.38671875,1,1,1,1,1,0.03888225555419922
1,-2.509355306625366,2.157104015350342,-2.4970703125,2.119140625,1,1,1,1,1,0.0379633903503418
1,-2.8772635459899902,1.8460291624069214,-2.6474609375,1.6904296875,1,1,1,1,1,0.22980260848999023
1,-3.1543619632720947,2.5700323581695557,-3.0419921875,2.4736328125,1,1,1,1,1,0.11236977577209473
0,1.8301632404327393,0.17663080990314484,1.8076171875,0.1435546875,0,0,1,1,1,0.033076122403144836
1,-3.004415988922119,1.8802472352981567,-3.0966796875,1.9765625,1,1,1,1,1,0.09631526470184326
1,-2.853498935699463,2.3821537494659424,-2.685546875,2.2578125,1,1,1,1,1,0.1679520606994629
1,0.23021772503852844,1.1972721815109253,0.1767578125,1.181640625,1,1,1,1,1,0.05345991253852844
1,-3.3791613578796387,2.8449866771698,-3.2373046875,2.71484375,1,1,1,1,1,0.14185667037963867
1,-3.6501591205596924,2.444566011428833,-3.697265625,2.4873046875,1,1,1,1,1,0.04710650444030762
1,-2.663784980773926,1.8461767435073853,-2.4072265625,1.6650390625,1,1,1,1,1,0.2565584182739258
1,-3.2353572845458984,2.089790105819702,-3.2705078125,2.138671875,1,1,1,1,1,0.04888176918029785
1,-1.6188302040100098,1.8024955987930298,-1.669921875,1.82421875,1,1,1,1,1,0.051091670989990234
1,-1.800050139427185,2.2802441120147705,-1.7509765625,2.1904296875,1,1,1,1,1,0.08981442451477051
1,-1.8909879922866821,1.7144469022750854,-1.7802734375,1.603515625,1,1,1,1,1,0.11093127727508545
1,-2.4048004150390625,2.1229584217071533,-2.3544921875,2.060546875,1,1,1,1,1,0.06241154670715332
0,3.0638442039489746,-0.5559337139129639,3.01171875,-0.576171875,0,0,1,1,1,0.05212545394897461
0,3.611449956893921,-0.9824042916297913,3.5703125,-0.9912109375,0,0,1,1,1,0.0411374568939209
1,-1.9620686769485474,1.472791075706482,-1.791015625,1.33203125,1,1,1,1,1,0.17105305194854736
